Unnamed: 0,UK,EN,TRANSLATION,BLEURT_Score
783.0,"""Дякую"". — ""Нема за що"".","""Thank you."" ""You're welcome.""","""Thank you."" (Laughter)",-0.36251258850097656
784.0,"Як вимовляється ""pronounce""?","How do you pronounce ""pronounce""?","How do you pronounce ""pronounce""?",0.9970398545265198
785.0,Зима — моя улюблена пора року.,Winter is my favorite season.,Winter is my favorite season.,1.0072107315063477
786.0,"Факти вказують, що оптимальною тривалістю лекції є 30, а не 60 хвилин.",The data suggest that the optimum length of a lecture may be 30 instead of 60 minutes.,The facts indicate that the optimal duration of the lecture is 30 minutes rather than 60 minutes.,0.6209942698478699
787.0,Я багато чому навчився від тебе.,I learned a lot from you.,I learned a lot from you.,0.9842322468757629
788.0,Я багато чому від тебе навчився.,I learned a lot from you.,I learned a lot from you.,0.9842322468757629
789.0,Я багато чому від вас навчився.,I learned a lot from you.,I learned a lot from you.,0.9842322468757629
790.0,Я від тебе багато чому навчився.,I learned a lot from you.,I learned a lot from you.,0.9842322468757629
791.0,Я від вас багато чому навчився.,I learned a lot from you.,I learned a lot from you.,0.9842322468757629
792.0,Ми багато гуляли.,We walked a lot.,We walked a lot.,0.9976564049720764
793.0,Я провів у потязі дванадцять годин.,I spent twelve hours on the train.,I spent twelve hours on the train.,0.9726186394691467
794.0,Я дванадцять годин провів у потязі.,I spent twelve hours on the train.,I spent twelve hours on the train.,0.9726186394691467
795.0,Я дванадцять годин провела у потязі.,I spent twelve hours on the train.,I spent twelve hours on the train.,0.9726186394691467
796.0,Я провела у потязі дванадцять годин.,I spent twelve hours on the train.,I spent twelve hours on the train.,0.9726186394691467
797.0,Вона захворіла у ці вихідні.,She got sick this weekend.,She got sick this weekend.,0.9805143475532532
798.0,"Зачекай, хтось стукає до мене у двері.","Hold on, someone is knocking at my door.","Wait, somebody's knocking on my door.",0.18835295736789703
799.0,Він багатий. Йому не потрібні гроші!,He's rich. He doesn't need money!,He's rich. He doesn't need money!,1.0250154733657837
800.0,Він спить як немовля.,He's sleeping like a baby.,He sleeps like a baby.,0.6616753935813904
801.0,Він спить як дитина.,He's sleeping like a baby.,He sleeps like a baby.,0.6616753935813904
802.0,"Він спить, як немовля.",He's sleeping like a baby.,He sleeps like a baby.,0.6616753935813904
803.0,Він спить як дитя.,He's sleeping like a baby.,He's sleeping like a baby.,1.0168988704681396
804.0,"Вони надто шумлять, я не можу сконцентруватися.",They're making too much noise. I can't concentrate.,"It's too noisy, I can't concentrate.",0.3883318305015564
805.0,Хочу масаж. Мені треба розслабитися.,I want a massage. I need to relax.,I want a massage. I need to relax.,1.0234553813934326
806.0,Ти хворий. Тобі потрібно відпочити.,You're sick. You have to rest.,You're sick. You need to rest.,0.9201700687408447
807.0,Ти хвора. Тобі потрібно відпочити.,You're sick. You have to rest.,You're sick. You need to rest.,0.9201700687408447
808.0,Ви хвора. Вам потрібно відпочити.,You're sick. You have to rest.,You're sick. You need to rest.,0.9201700687408447
809.0,Ви хворі. Вам потрібно відпочити.,You're sick. You have to rest.,You're sick. You need to rest.,0.9201700687408447
810.0,Ви хворий. Вам потрібно відпочити.,You're sick. You have to rest.,You're sick. You need to rest.,0.9201700687408447
811.0,Вона вимагає неможливого.,She's asking for the impossible.,She demands the impossible.,0.48818451166152954
812.0,Вона просить про неможливе.,She's asking for the impossible.,She's asking for the impossible.,0.9772806763648987
813.0,Він зник без сліду.,He disappeared without a trace.,He disappeared without a trace.,0.9946897625923157
814.0,Він зник безслідно.,He disappeared without a trace.,He disappeared without a trace.,0.9946897625923157
815.0,Він безслідно зник.,He disappeared without a trace.,He disappeared without a trace.,0.9946897625923157
816.0,"Я можу покласти долоні на підлогу, не згинаючи коліна.",I can place the palms of my hands on the floor without bending my knees.,I can place my hands on the floor without bending my knees.,0.7000629305839539
817.0,Не може бути прогресу без спілкування.,There cannot be progress without communication.,There can be no progress without communication.,0.8745400905609131
818.0,"Кожен хотів би вірити, що мрії можуть збутися.",Everyone would like to believe that dreams can come true.,Everyone would like to believe that dreams can come true.,0.9395325779914856
819.0,Кращий спосіб реалізувати свої мрії - це прокинутися.,The best way to make your dreams come true is to wake up.,A better way to fulfill your dreams is to wake up.,0.6963071823120117
820.0,Світ не крутиться довкола тебе.,The world doesn't revolve around you.,The world doesn't revolve around you.,0.9680323600769043
821.0,Світ повний дурнів.,The world is full of fools.,The world is full of fools.,0.9601102471351624
822.0,У світі повно дурнів.,The world is full of fools.,The world is full of fools.,0.9601102471351624
823.0,"Ви хочете сказати, що моє життя у небезпеці?",Are you saying my life is in danger?,Are you saying my life is in danger?,0.9953778386116028
824.0,"У тебе є ідея щодо того, на що схоже моє життя?",Do you have any idea what my life is like?,Do you have any idea what my life looks like?,0.8072916865348816
825.0,"Ти хоч уявляєш собі, на що схоже моє життя?",Do you have any idea what my life is like?,Do you have any idea what my life is like?,0.9957273602485657
826.0,"Ви хоч уявляєте собі, на що схоже моє життя?",Do you have any idea what my life is like?,Do you have any idea what my life is like?,0.9957273602485657
827.0,В цьому місці панує таємнича атмосфера.,This place has a mysterious atmosphere.,There's a mysterious atmosphere in this place.,0.6887505054473877
828.0,Це місце має таємничу атмосферу.,This place has a mysterious atmosphere.,This place has a mysterious atmosphere.,0.9973827004432678
829.0,Я з нетерпінням очікую почути ваші думки щодо цієї теми.,I look forward to hearing your thoughts on this matter.,I look forward to hearing your thoughts on the subject.,0.8194376826286316
830.0,"Ну й що, що я ґей? Це що, злочин?",So what if I am gay? Is it a crime?,So what if I'm gay?,0.15488235652446747
831.0,"Ну то й що, що я голубий? Це що, злочин?",So what if I am gay? Is it a crime?,So what if I'm gay?,0.15488235652446747
832.0,Я не хочу потерпіти невдачу на іспитах.,I don't want to fail my exams.,I don't want to fail my exams.,0.9652666449546814
833.0,Я не хочу провалити екзамени.,I don't want to fail my exams.,I don't want to fail the exams.,0.7741151452064514
834.0,Моя мати купила дві пляшки апельсинового соку.,My mother bought two bottles of orange juice.,My mother bought two bottles of orange juice.,0.9581869840621948
835.0,Вона була в чорному капелюсі.,She was wearing a black hat.,She was wearing a black hat.,1.0040467977523804
836.0,На ній був чорний капелюх.,She was wearing a black hat.,She wore a black hat.,0.8896175622940063
837.0,Ми зробили млинці на сніданок.,We made pancakes for breakfast.,We made pancakes for breakfast.,1.0003703832626343
838.0,На сніданок ми зробили млинці.,We made pancakes for breakfast.,We made pancakes for breakfast.,1.0003703832626343
839.0,"Я провів увесь день, спілкуючись із друзями.",I spent the whole afternoon chatting with friends.,I spent all day with my friends.,0.2609577775001526
840.0,"Я провела весь день, спілкуючись із друзями.",I spent the whole afternoon chatting with friends.,I spent the whole day talking to my friends.,0.5886422991752625
841.0,Я хочу бути більш незалежним.,I want to be more independent.,I want to be more independent.,1.0022505521774292
842.0,Я хочу бути більш незалежною.,I want to be more independent.,I want to be more independent.,1.0022505521774292
843.0,"Ти що, так весь день там і стоятимеш?",Are you just going to stand there all day?,Are you going to stand there all day?,0.7888880372047424
844.0,"Ви що, так весь день там і стоятимете?",Are you just going to stand there all day?,Are you going to stand there all day?,0.7888880372047424
845.0,У кроликів довгі вуха та коротий хвіст.,A rabbit has long ears and a short tail.,Rabbits have long ears and short tail.,0.644525945186615
846.0,Твій секрет буде зі мною у безпеці.,Your secret will be safe with me.,Your secret will be safe with me.,0.9817643761634827
847.0,Я нікому не розкрию твого секрету.,Your secret will be safe with me.,I won't let anyone know your secret.,-0.2641569674015045
848.0,Ваш секрет буде зі мною у безпеці.,Your secret will be safe with me.,Your secret will be safe with me.,0.9817643761634827
849.0,Я нікому не розкрию вашого секрету.,Your secret will be safe with me.,I won't reveal your secret to anyone.,-0.13955217599868774
850.0,Я не хочу більше чути жодних скарг.,I don't want to hear any more of your complaining.,I don't want to hear any more complaints.,0.3524995446205139
851.0,Математика - це не лише запам'ятовування формул.,Mathematics is not just the memorization of formulas.,Math isn't just about remembering formulas.,0.3173953592777252
852.0,Я не хотів справити на тебе таке враження.,I didn't mean to give you that impression.,I didn't mean to impress you that way.,0.4629075527191162
853.0,Я не хотів справити на вас таке враження.,I didn't mean to give you that impression.,I didn't mean to impress you that way.,0.4629075527191162
854.0,Я втомився від фаст-фуду.,I'm tired of eating fast food.,I'm tired of fast food.,0.6098126769065857
855.0,Я втомилася від фаст-фуду.,I'm tired of eating fast food.,I'm tired of fast food.,0.6098126769065857
856.0,Я втомилася їсти фаст-фуд.,I'm tired of eating fast food.,I'm tired of eating fast food.,0.9941555857658386
857.0,Я втомився їсти фаст-фуд.,I'm tired of eating fast food.,I'm tired of eating fast food.,0.9941555857658386
858.0,Суть математики - свобода.,The essence of mathematics is liberty.,The essence of mathematics is freedom.,0.7075253129005432
859.0,Де туалет?,Where is the bathroom?,Where's the toilet?,0.4555113911628723
860.0,Де прибиральня?,Where is the bathroom?,Where's the bathroom?,0.8729894757270813
861.0,Де знаходиться туалет?,Where is the bathroom?,Where's the toilet?,0.4555113911628723
862.0,Сутність свободи — у математиці.,The essence of liberty is mathematics.,The essence of freedom is in mathematics.,0.5039973258972168
863.0,"Те, що він розповів, було занадто смішним, щоб йому хтось повірив.",His story was too ridiculous for anyone to believe.,What he said was too funny for someone to believe.,0.2897282838821411
864.0,Скільки годин сну тобі потрібно?,How many hours of sleep do you need?,How many hours of sleep do you need?,1.023972511291504
865.0,Скільки годин сну вам потрібно?,How many hours of sleep do you need?,How many hours of sleep do you need?,1.023972511291504
866.0,Скільки тобі потрібно годин сну?,How many hours of sleep do you need?,How many hours of sleep do you need?,1.023972511291504
867.0,Скільки вам потрібно годин сну?,How many hours of sleep do you need?,How many hours of sleep do you need?,1.023972511291504
868.0,Кожна людина - це окремий світ.,Each person is a world.,Each person is a separate world.,0.4856523871421814
869.0,"Як ти думаєш, люди колись колонізують Місяць?",Do you think mankind will someday colonize the Moon?,Do you think people will ever colonize the Moon?,0.6786068081855774
870.0,Життя у в'язниці є гіршим за життя тварини.,Life in prison is worse than the life of an animal.,Life in prison is worse than that of an animal.,0.751776397228241
871.0,"Я пишаюся тим, що я - частина цього проекту.",I am proud to be a part of this project.,I'm proud to be part of this project.,0.9102453589439392
872.0,Чому ми не можемо самі себе полоскотати?,Why can't we tickle ourselves?,Why can't we tickle ourselves?,0.9846346974372864
873.0,У тебе вже є борода?,Have you got a beard already?,Do you already have a beard?,0.5839530229568481
874.0,"Я відчуваю, що я вільний.",I feel that I am free.,I feel free.,0.5977392792701721
875.0,Я хочу MP3-плеєр!,I want an MP3 player!,I want an MP3 player!,1.067530632019043
876.0,"Їдячи піцу, він набридав своїй сестрі.",While eating a pizza he was annoying his sister.,"While eating pizza, he was annoying his sister.",0.8632314205169678
877.0,Що?! Ти з'їв мого шоколадного ведмедя?!,What?! You ate my chocolate bear?!,What?! You ate my chocolate bear?!,1.0113170146942139
878.0,Що?! Ти з'їв мого шоколадного ведмедика?!,What?! You ate my chocolate bear?!,What?! You ate my chocolate bear?!,1.0113170146942139
879.0,Що?! Ти з'їла мого шоколадного ведмедика?!,What?! You ate my chocolate bear?!,What?! You ate my chocolate bear?!,1.0113170146942139
880.0,Де ти?,Where are you?,Where are you?,0.9965663552284241
881.0,Де ви?,Where are you?,Where are you?,0.9965663552284241
882.0,Ти де?,Where are you?,Where are you?,0.9965663552284241
883.0,Ви де?,Where are you?,Where are you?,0.9965663552284241
884.0,Він нещодавно опублікував низку цікавих статей.,He has just published an interesting series of articles.,He recently published a number of interesting articles.,0.572126030921936
885.0,Ти мене бісиш!,You piss me off!,You're pissing me off!,0.7074267268180847
886.0,Неможливо!,No way!,Impossible!,0.11677533388137817
887.0,Це неможливо!,No way!,That's impossible!,0.252666175365448
888.0,Ні в якому разі!,No way!,By no means!,0.1647825688123703
889.0,В жодному разі!,No way!,No way!,1.0138981342315674
890.0,Ніколи!,No way!,Never!,-0.18803653120994568
891.0,Дзуськи!,No way!,No way!,1.0138981342315674
892.0,Цього не може бути!,No way!,It can't be!,-0.37359049916267395
893.0,Не може бути!,No way!,No way!,1.0138981342315674
894.0,Це глухий кут.,It's a dead end.,It's a dead end.,0.9968145489692688
895.0,Я не завжди довіряю перекладам.,I don't necessarily trust translations.,I don't always trust translations.,0.7499402761459351
896.0,"Позавчора ти вразив усіх, але я вже знав тебе.","The day before yesterday you impressed everyone, but I already knew you.","You impressed everybody the other day, but I already knew you.",0.5183825492858887
897.0,"Життя не довге, воно широке!","Life is not long, it is wide!","Life isn't long, it's wide!",1.0062344074249268
898.0,"Коли я був у твоєму віці, Плутон був планетою.","When I was your age, Pluto was a planet.","When I was your age, Pluto was a planet.",0.9564700126647949
899.0,Вона на межі нервового зриву.,She is on the verge of a nervous breakdown.,She's at the edge of a nervous breakdown.,0.7470704913139343
900.0,"Слони - найбільші наземні тварини, що існують у наші дні.",Elephants are the largest land animals alive today.,Elephants are the largest land animals that exist today.,0.8099789023399353
901.0,Фрукти та овочі важливі для збалансованого харчування.,Fruits and vegetables are essential to a balanced diet.,Fruits and vegetables are essential for a balanced diet.,0.9048097729682922
902.0,"Сир - це тверда їжа, яку роблять із коров'ячого, козячого, овечого молока й молока інших ссавців.","Cheese is a solid food made from the milk of cows, goats, sheep, and other mammals.","Cheese is a solid food made from cow, goat, sheep's milk, and other mammals' milk.",0.5048680305480957
903.0,"Мені, як і раніше, не подобаються ці Кавал’єрі, Тонеллі та Фубіні... і взавтра у мене знов усний іспит з матаналізу.","I still don't like Cavalieri, Tonelli, or Fubini... and my oral calculus exam is already tomorrow.","I still don't like these Kavala_yri, Tonelly and Fubini... and tomorrow I have my oral mat analysis exam.",-0.06852035224437714
904.0,Я зазвичай приймаю душ ввечері.,I usually take a shower in the evening.,I usually take a shower in the evening.,0.9775280356407166
905.0,"Він провів вечір, читаючи книжку.",He spent the evening reading a book.,He spent the evening reading a book.,0.9888457655906677
906.0,"Ти думаєш про це питання увесь ранок. Зроби перерву, поїж.",You have been thinking about this problem the whole morning. Take a break; go eat lunch.,"You think about it all morning. Take a break, eat.",0.15014010667800903
907.0,"Якщо я не зроблю цього зараз, то не зроблю ніколи.","If I don't do it now, I never will.","If I don't do it now, I'll never do it.",0.7305610179901123
908.0,Добраніч! Приємних снів!,Good night. Sweet dreams.,Good night!,-0.14569707214832306
909.0,Усі заслуговують на другий шанс.,Everyone deserves a second chance.,Everyone deserves a second chance.,0.9748722314834595
910.0,У чому перевага цієї технологіі?,What is the advantage of this technology?,What is the advantage of this technology?,0.9671523571014404
911.0,"Якщо в вас немає цієї програми, то її можна зараз стягнути.","If you do not have this program, you can download it now.","If you don't have this program, you can download it now.",0.9025254845619202
912.0,"Якщо у вас немає цієї програми, ви можете завантажити її зараз.","If you do not have this program, you can download it now.","If you do not have this program, you can download it now.",0.964782178401947
913.0,Ґонсалес дарує велосипед усім своїм робітникам у Європі.,Gonzales offers a bike to all his employees in Europe.,González offers a bicycle to all his employees in Europe.,0.7713450789451599
914.0,"Є тисяча фільмів, які треба подивитися перед тим, як померти.",There are 1000 movies that one must watch before dying.,There are a thousand movies to watch before you die.,0.5537867546081543
915.0,"Є тисяча фільмів, які треба подивитися перед смертю.",There are 1000 movies that one must watch before dying.,There are a thousand movies that you have to watch before you die.,0.6425135135650635
916.0,В мене закінчуються ідеї.,I'm running out of ideas.,I'm running out of ideas.,1.0042468309402466
917.0,Не забувай про нас.,Don't forget about us!,Don't forget about us.,0.7065048813819885
918.0,Не забудь про нас.,Don't forget about us!,Don't forget about us.,0.7065048813819885
919.0,Час минув дуже швидко.,Time has passed very fast.,Time passed very quickly.,0.8418751955032349
920.0,"Відчини шафу зліва, там пляшки.","Open the cupboard to the left, the bottles are in there.","Open the closet on the left, there's bottles.",0.060541581362485886
921.0,Маєш професійний досвід?,Do you have professional experience?,Do you have professional experience?,1.0166969299316406
922.0,У вас є професійний досвід?,Do you have professional experience?,Do you have professional experience?,1.0166969299316406
923.0,Скільки чайових зазвичай залишають у Іспанії?,How much do you leave for a tip in Spain?,How many tips are usually left in Spain?,0.2680366635322571
924.0,Хто написав цю картину?,Who painted this painting?,Who painted this picture?,0.7643107175827026
925.0,Хто намалював цю картину?,Who painted this painting?,Who painted this picture?,0.7643107175827026
926.0,Він аргентинець і він дає уроки тенісу.,He's Argentinean and he gives tennis lessons.,He's Argentinean and he gives tennis lessons.,1.0268051624298096
927.0,Кран тече.,The tap is running.,The tap's flowing.,0.1160319447517395
928.0,Я на четвертому місяці вагітності.,I am four months pregnant.,I'm four months pregnant.,1.0269426107406616
929.0,Чи можна платити кредитною карткою?,Can I pay by credit card?,Can I pay with a credit card?,0.8268157243728638
930.0,Можна заплатити кредитною карткою?,Can I pay by credit card?,Can I pay with a credit card?,0.8268157243728638
931.0,Я годую свого кота кожного ранку та кожного вечора.,I feed my cat every morning and every evening.,I feed my cat every morning and every night.,0.8133128881454468
932.0,"Чи не могли б ви це повторити, будь ласка?",Could you please repeat that?,"Could you repeat that, please?",0.6642176508903503
933.0,Можете повторити?,Could you please repeat that?,Can you repeat that?,0.7535839676856995
934.0,"Ви не могли би це повторити, будь ласка?",Could you please repeat that?,"Could you repeat that, please?",0.6642176508903503
935.0,"Це ж очевидно, що тобі дешевше обійдеться заночувати в нас.",It would of course be cheaper for you to sleep at our place.,It's obvious that it's cheaper for you to spend the night at our place.,0.3582025170326233
936.0,Це коштує цілий стан.,It costs an arm and a leg.,It costs an arm and a leg.,0.9954975247383118
937.0,Він коштує цілий стан.,It costs an arm and a leg.,It costs a fortune.,-0.7919792532920837
938.0,Вона коштує цілий стан.,It costs an arm and a leg.,It costs an arm and a leg.,0.9954975247383118
939.0,Воно коштує цілий стан.,It costs an arm and a leg.,It costs an arm and a leg.,0.9954975247383118
940.0,Мені потрібна твоя порада.,I need your advice.,I need your advice.,0.972756564617157
941.0,Мені потрібна ваша порада.,I need your advice.,I need your advice.,0.972756564617157
942.0,"Ти часом не знаєш, куди я поклав ключі?",Any chance you know where I put my keys?,Do you happen to know where I put my keys?,0.31700000166893005
943.0,"Ви часом не знаєте, куди я поклав свої ключі?",Any chance you know where I put my keys?,Do you happen to know where I put my keys?,0.31700000166893005
944.0,Готуюся до найгіршого.,I'm getting ready for the worst.,Preparing for the worst.,0.036530863493680954
945.0,Я готуюся до найгіршого.,I'm getting ready for the worst.,I'm getting ready for the worst.,1.0008879899978638
946.0,Піклуйся про себе.,Take good care of yourself.,Take care of yourself.,0.8333859443664551
947.0,Бережи себе.,Take good care of yourself.,Take care.,0.08943203091621399
948.0,Бережіть себе.,Take good care of yourself.,Take care.,0.08943203091621399
949.0,Піклуйтеся про себе.,Take good care of yourself.,Take care of yourself.,0.8333859443664551
950.0,Функції синус та косинус приймають значення від -1 до 1 включно.,The functions sine and cosine take values between -1 and 1 (-1 and 1 included).,The functions sine and cosine take values from -1 to 1 inclusive.,0.4097706079483032
951.0,Функції синуса та косинуса можуть приймати значення від -1 до +1 включно.,The functions sine and cosine take values between -1 and 1 (-1 and 1 included).,The functions sine and cosine may range from -1 to +1 inclusive.,0.2984221577644348
952.0,"Наукова теорія, яка мені подобається найбільше, полягає у тому, що кільця Сатурна повністю складаються із загубленого багажу.",The scientific theory I like the best is that the rings of Saturn are composed entirely of lost luggage.,The scientific theory that I like the most is that the rings of Saturn are entirely composed of lost luggage.,0.7744342684745789
953.0,"Для людини, у якої є тільки молоток в ящику з інструментами, будь-яка проблема схожа на цвях.","To the man who only has a hammer in the toolkit, every problem looks like a nail.","For a man who only has a hammer in a box with tools, any problem is like a nail.",0.33107858896255493
954.0,"Я не розумію, чому людей лякають нові ідеї. Мене лякають старі.",I can't understand why people are frightened of new ideas. I'm frightened of the old ones.,I don't understand why people get scared of new ideas. I'm scared of old people.,0.5998879075050354
955.0,У тебе з собою є ручка?,Do you have a pen on you?,Do you have a pen on you?,0.9968016743659973
956.0,У вас з собою є ручка?,Do you have a pen on you?,Do you have a pen on you?,0.9968016743659973
957.0,Чиє це?,Whose is this?,Whose is this?,0.9954538941383362
958.0,Це добрі умови.,It's a good deal.,These are good conditions.,-0.35906046628952026
959.0,Збирай свої речі та йди геть,Pick up your things and go away.,Pack your stuff and go away.,0.4679082930088043
960.0,"Гарно сміється той, хто сміється останній.",He laughs best who laughs last.,He laughs nice when he laughs last.,0.19226981699466705
961.0,"Добре сміється той, хто сміється останнім.",He laughs best who laughs last.,He who laughs last laughs laughs best.,-0.23806114494800568
962.0,"Чим швидше, тим краще.","The sooner, the better.","The faster, the better.",0.8325985670089722
963.0,Він не виглядає на свій вік.,He doesn't look his age.,He doesn't look his age.,1.0018051862716675
964.0,Ти любиш реп?,Do you like rap?,Do you like rap?,1.0258432626724243
965.0,Ви любите реп?,Do you like rap?,Do you like rap?,1.0258432626724243
966.0,Тобі подобається реп?,Do you like rap?,Do you like rap?,1.0258432626724243
967.0,Вам подобається реп?,Do you like rap?,Do you like rap?,1.0258432626724243
968.0,Я люблю поїздки.,I love trips.,I like trips.,0.7597933411598206
969.0,Такого я від тебе дійсно не чекав.,I really wasn't expecting that from you.,I really didn't expect that from you.,0.8518989086151123
970.0,Я такого від тебе дійсно не очікував.,I really wasn't expecting that from you.,I really didn't expect that from you.,0.8518989086151123
971.0,Я такого від тебе дійсно не очікувала.,I really wasn't expecting that from you.,I really wasn't expecting that from you.,0.9645332098007202
972.0,Я такого від вас дійсно не очікував.,I really wasn't expecting that from you.,I really didn't expect that from you.,0.8518989086151123
973.0,Я такого від вас дійсно не очікувала.,I really wasn't expecting that from you.,I really wasn't expecting that from you.,0.9645332098007202
974.0,Я чекав кілька годин.,I've been waiting for hours.,I've been waiting for hours.,0.9954833388328552
975.0,Я чекаю вже кілька годин.,I've been waiting for hours.,I've been waiting for hours.,0.9954833388328552
976.0,Він помер у глибокій старості.,He died at a very old age.,He died in his old age.,0.7998788952827454
977.0,Він помер у дуже похилому віці.,He died at a very old age.,He died at a very old age.,0.9961181282997131
978.0,Я його не знаю.,I don't know him.,I don't know him.,0.9891520142555237
979.0,Мені сподобався цей фільм.,I liked this film.,I liked that movie.,0.7889076471328735
980.0,Цей фільм мені сподобався.,I liked this film.,I liked this movie.,0.894599199295044
981.0,Вона купається в грошах.,She's rolling in money.,She swims in money.,-0.6869658827781677
982.0,Це не важливо.,It's not important.,It doesn't matter.,0.6177698373794556
983.0,Не важливо.,It's not important.,It doesn't matter.,0.6177698373794556
984.0,Це неістотно.,It's not important.,That's not important.,0.787306010723114
985.0,Це неважливо.,It's not important.,It doesn't matter.,0.6177698373794556
986.0,Мені байдуже.,I don't care.,I don't care.,0.9574899077415466
987.0,Мені все одно.,I don't care.,I don't care.,0.9574899077415466
988.0,Мені пофіг.,I don't care.,I don't care.,0.9574899077415466
989.0,Мені цілком однаково.,I don't care.,I don't care.,0.9574899077415466
990.0,Мені однаково.,I don't care.,I don't care.,0.9574899077415466
991.0,"Люди мають зрозуміти, що світ міняється.",People should understand that the world is changing.,People need to understand that the world is changing.,0.8366562724113464
992.0,"Слово - срібло, мовчання - золото.","Speech is silver, but silence is golden.","Speech is silver, silence is gold.",0.6739310622215271
993.0,П'ятдесят два відсотки британських жінок надають перевагу шоколаду перед сексом.,Fifty-two per cent of British women prefer chocolate to sex.,Fifty - two percent of British women prefer chocolate to sex.,0.838838517665863
994.0,Я геть не переконаний.,I'm not convinced at all.,I'm not convinced at all.,0.9923184514045715
995.0,Чому ти хочеш поїхати сьогодні?,Why do you want to leave today?,Why do you want to leave today?,1.0053977966308594
996.0,Чому ви хочете поїхати сьогодні?,Why do you want to leave today?,Why do you want to leave today?,1.0053977966308594
997.0,Я візьму машину.,I'm going to take my car.,I'll take the car.,0.7244642376899719
998.0,"Це занадто добре, щоб бути правдою.",It's too good to be true.,It's too good to be true.,0.9977902770042419
999.0,"Краще пізно, ніж ніколи.",Better late than never.,Better late than never.,1.004138708114624
,,Total Score,,717.4567510299385
,,Mean Score,,0.7174567510299384
