Unnamed: 0,de,uk,TRANSLATION,BLEURT_Score,Normalized_BLEURT_Score,Percentage_BLEURT_Score,UK
755.0,Das klippklar.,Це ясно як божий день.,Ясно.,-0.6036487817764282,0.26270701849442546,26.270701849442545,
756.0,Das Klopapier ist alle!,Закінчився туалетний папір!,Клонковий папір - це все!,0.27094969153404236,0.6748125078428331,67.4812507842833,
757.0,Das kommt auf den Zusammenhang an.,Це залежить від контексту.,Це залежить від контексту.,0.9417486190795898,0.9908888888639241,99.08888888639241,
758.0,Das kommt mir spanisch vor.,Для мене це китайська грамота.,Таке трапляється і по-іспанськи.,0.400174081325531,0.7357022555566578,73.57022555566579,
759.0,Das könnte dich vielleicht interessieren.,Це може тебе зацікавити.,"Можливо, це тебе цікавить.",0.8918783664703369,0.9673903286873055,96.73903286873055,
760.0,Das Konzert fängt gleich an.,Концерт скоро розпочнеться.,Зараз почнеться концерт.,0.6515065431594849,0.8541285852770546,85.41285852770545,
761.0,Das Konzert war ein Erfolg.,Концерт мав успіх.,Концерт був успішним.,0.8599944114685059,0.9523668027158305,95.23668027158305,
762.0,Das Land braucht eure Hilfe.,Країні потрібна ваша допомога.,Країна потребує вашої допомоги.,0.9422901272773743,0.9911440442382405,99.11440442382406,
763.0,Das Land braucht Ihre Hilfe.,Країні потрібна ваша допомога.,Країна потребує вашої допомоги.,0.9422901272773743,0.9911440442382405,99.11440442382406,
764.0,Das Land erklärte seine Unabhängigkeit am 7. September 1822.,Країна проголосила незалежність сьомого вересня тисяча вісімсот двадцять другого року.,Країна оголосила свою незалежність 7 вересня 1822 року.,0.11784403771162033,0.6026700535441517,60.26700535441517,
765.0,Das Laub des Baumes wurde gelb.,Листя на дереві пожовтіло.,Листя дерева стало жовтим.,0.8069486618041992,0.9273719676110795,92.73719676110795,
766.0,Das Leben geht weiter.,Життя триває.,Життя продовжується.,0.5760488510131836,0.8185733789783877,81.85733789783876,
767.0,Das Leben ist gut.,Життя добре.,Життя - це добре.,0.8656817078590393,0.9550466222371462,95.50466222371462,
768.0,Das Leben ist interessant.,Життя цікаве.,Життя цікаве.,0.9422868490219116,0.9911424995441748,99.11424995441747,
769.0,Das Leben ist nicht gerecht.,Життя несправедливе.,Життя не є праведне.,0.9476132988929749,0.9936522903768705,99.36522903768706,
770.0,"Das Leben ist nicht lang, es ist breit!","Життя не довге, воно широке!","Життя коротке, воно широке!",0.873031735420227,0.9585099105886138,95.85099105886138,
771.0,Das Leben ist schwer.,Життя важке.,Життя важке.,0.9396066665649414,0.989879613846705,98.9879613846705,
772.0,Das Leben ist sehr kurz.,Життя дуже коротке.,Життя дуже коротке.,0.9435815811157227,0.991752569444109,99.17525694441089,
773.0,Das Leben ist voller Abenteuer.,Життя є повне пригод.,Життя повне пригод.,0.9021350145339966,0.9722231989681668,97.22231989681667,
774.0,"Das Leben ist zu kurz, um Deutsch zu lernen.","Життя занадто коротке, щоб вивчати німецьку.","Життя надто коротке, щоб вивчити німецьку.",0.931960940361023,0.9862769940905061,98.6276994090506,
775.0,"Das Leben ist zu kurz, um Deutsch zu lernen.","Життя занадто коротке, щоб вивчити німецьку.","Життя надто коротке, щоб вивчити німецьку.",0.9391366243362427,0.9896581328030221,98.9658132803022,
776.0,Das Lesen von Romanen ist mein Hobby.,Моє хобі - читання романів.,Читання романів - це моє хобі.,0.9443262219429016,0.9921034396798091,99.2103439679809,
777.0,Das Licht ist aus.,Світло вимкнене.,Світло зникло.,0.6131334900856018,0.8360474357011265,83.60474357011265,
778.0,Das Licht ist aus.,Світло не горить.,Світло зникло.,0.32217860221862793,0.6989512594536681,69.89512594536681,
779.0,Das machst du doch mit Absicht!,Ти робиш це навмисно!,Ти це навмисно робиш!,0.9436432719230652,0.9917816377778919,99.17816377778918,
780.0,Das macht mir keine Sorgen.,Я про це не турбуюся.,Це мене не турбує.,0.14615851640701294,0.6160116639568052,61.601166395680515,
781.0,Das macht neugierig.,Це цікаво.,Це викликає цікавість.,0.20534642040729523,0.6439006448844956,64.39006448844957,
782.0,"Das Mädchen ging zur Schule, obwohl sie krank war.","Дівчинка пішла до школи, незважаючи на хворобу.","Ця дівчина ходила до школи, хоча була хвора.",0.5636081695556641,0.8127114054255722,81.27114054255722,
783.0,Das Mädchen half dem Jungen.,Дівчина допомогла хлопцю.,Ця дівчина допомогла хлопцеві.,0.9206720590591431,0.9809577417763578,98.09577417763578,
784.0,Das Mädchen hat dem Jungen geholfen.,Дівчина допомогла хлопцю.,Дівчинка допомогла хлопцеві.,0.9000198841094971,0.9712265623569403,97.12265623569402,
785.0,Das Mädchen hat dem Jungen geholfen.,Дівчина допомогла хлочику.,Дівчинка допомогла хлопцеві.,0.7565087080001831,0.9036049676911789,90.36049676911789,
786.0,Das Mädchen hatte Angst vor ihrem eigenen Schatten.,Дівчинка боялася власної тіні.,Ця дівчина боялася своєї власної тіні.,0.951005220413208,0.9952505431986896,99.52505431986896,
787.0,Das Mädchen ist einsam.,Дівчина самотня.,Ця дівчина самотня.,0.9490912556648254,0.9943486946324072,99.43486946324072,
788.0,Das Mädchen ist hübsch.,Дівчина гарна.,Ця дівчина гарненька.,0.7764393091201782,0.9129961459040499,91.29961459040499,
789.0,Das Mädchen ist klein für sein Alter.,Дівчинка мала для свого віку.,Дівчинка для свого віку.,0.703461229801178,0.878609318111375,87.8609318111375,
790.0,Das Mädchen ist schön.,Дівчина гарна.,Ця дівчина красива.,0.8313864469528198,0.9388869035669402,93.88869035669401,
791.0,Das Mädchen singt und tanzt und dann lächelt es mich an.,"Дівчинка співає й танцює, а потім посміхається мені.","Дівчина співає і танцює, а потім посміхається мені.",0.9273976683616638,0.9841268080363186,98.41268080363186,
792.0,Das Mädchen singt und tanzt und dann lacht es mich an.,"Дівчинка співає й танцює, а потім посміхається мені.","Дівчина співає, танцює, а потім сміється.",0.4544055461883545,0.7612557924623199,76.125579246232,
793.0,Das Mädchen wusch sich die Haare.,Дівчина помила волосся.,Дівчинка мила волосся.,0.8533076047897339,0.9492160200165389,94.9216020016539,
794.0,Das menschliche Gehirn wiegt ungefähr drei Pfund.,Мозок людини важить близько трьох фунтів.,Людський мозок важить близько 3 кілограмів.,0.5608482956886292,0.8114109696196312,81.14109696196311,
795.0,Das möchte ich mit eigenen Augen sehen.,Я хочу побачити це на власні очі.,Я хочу побачити це на власні очі.,0.929171085357666,0.9849624313552,98.49624313552,
796.0,Das Murmeltier ist unsterblich.,Байбак безсмертний.,Соня безсмертна.,0.17123645544052124,0.6278282365356882,62.78282365356882,
797.0,Das Museum ist nun geschlossen.,Музей зараз закритий.,Музей закритий.,0.900635838508606,0.9715167963292227,97.15167963292227,
798.0,Das müsst ihr entscheiden.,Вам вирішувати.,Ви маєте вирішити.,0.8824203014373779,0.9629337458808627,96.29337458808627,
799.0,Das nächste Jahr wird schlimmer.,Наступний рік буде гіршим.,Наступного року ситуація погіршилась.,0.6396649479866028,0.8485488975434197,84.85488975434197,
800.0,Das nächste Mal werde ich es selbst machen.,Наступного разу я зроблю його сам.,Наступного разу я сам це зроблю.,0.782559871673584,0.9158801178101653,91.58801178101653,
801.0,Das nächste Mal werden meine Kommentare auf Russisch sein.,Наступного разу мої коментарі будуть російською.,Наступного разу мої коментарі будуть російською.,0.9359550476074219,0.9881589931695314,98.81589931695314,
802.0,Das Nashorn ist sehr groß.,Носоріг дуже великий.,Носоріг дуже великий.,0.9492257833480835,0.9944120832597966,99.44120832597966,
803.0,Das neue System hat sich als erfolgreich erwiesen.,Нова система виявилась успішною.,Нова система виявилася успішною.,0.9519566297531128,0.995698841501919,99.5698841501919,
804.0,Das Paar ist gestorben.,Пара померла.,Пара померла.,0.949586033821106,0.9945818310949499,99.458183109495,
805.0,Das Papier wurde in China erfunden.,Папір було винайдено в Китаї.,Папір був винайдений в Китаї.,0.948136031627655,0.9938985988669922,99.38985988669921,
806.0,Das passiert ab und an.,Таке іноді трапляється.,Це трапляється час від часу.,0.7479064464569092,0.8995516342919386,89.95516342919386,
807.0,Das passiert vielleicht nicht.,Цього може не трапитися.,"Можливо, цього не станеться.",0.8181840181350708,0.932665999283936,93.2665999283936,
808.0,"Das Passwort ist ""Muiriel"".","Пароль - ""Muiriel"".","Пароль - ""Муїріель"".",-0.10590742528438568,0.4972397229818684,49.723972298186844,
809.0,Das Pferd hat Durst.,Кінь хоче пити.,У коня є спрага.,0.2617790400981903,0.6704913525779371,67.04913525779371,
810.0,Das Prinzip „Auge um Auge“ macht die ganze Welt blind.,Око за око - і весь світ стане сліпим.,Принцип « око за око » засліплює цілий світ.,0.6242272257804871,0.8412747365903424,84.12747365903424,
811.0,"Das Problem ist, dass Sonnenenergie zu teuer ist.","Проблема в тому, що сонячна енергія занадто дорога.","Проблема в тому, що сонячна енергія надто дорога.",0.9298763275146484,0.9852947371767643,98.52947371767642,
812.0,Das Radio ist ausgeschaltet.,Радіо вимкнене.,Радіо вимкнене.,0.9433806538581848,0.9916578937405514,99.16578937405514,
813.0,Das Radio ist defekt.,Радіо зламалося.,Радіо пошкоджене.,0.5014499425888062,0.7834228263542558,78.34228263542558,
814.0,Das Radio ist kaputt.,Радіо зламалося.,Радіо зламано.,0.6221582889556885,0.8402998661227696,84.02998661227696,
815.0,Das riecht aber seltsam.,Але це дивно пахне.,Це звучить дивно.,0.4501182436943054,0.7592356415631225,75.92356415631225,
816.0,Das Rindfleisch ist zart.,Ця яловичина ніжна.,У яловичині ніжна.,0.939710259437561,0.989928426179183,98.9928426179183,
817.0,Das sagt man nicht mehr.,Так уже не кажуть.,Це вже не так.,0.06912074983119965,0.5797119361824532,57.97119361824532,
818.0,Das scheinen keine Amerikaner zu sein.,"Вони, здається, не американці.","Здається, що це не американець.",0.7733812928199768,0.9115552271941649,91.1555227194165,
819.0,"Das scheint dir gerecht zu sein, oder?","Тобі здається, що це справедливо, так?","Тобі здається, що це справедливо, чи не так?",0.9375653862953186,0.9889177749799779,98.8917774979978,
820.0,Das Schicksal kannst du nicht überlisten.,Долю не обдуриш.,Ти не можеш перехитрити долю.,0.46231609582901,0.7649831954136853,76.49831954136853,
821.0,Das Schiff ist jetzt im Hafen.,Корабель зараз у порту.,Корабель зараз у порту.,0.9480665326118469,0.9938658513527981,99.38658513527982,
822.0,Das Schiff transportiert Rohstoffe aus Indonesien.,Корабель перевозить сировину з Індонезії.,Цей корабель переносить сировину з Індонезії.,0.947106122970581,0.9934133121622245,99.34133121622246,
823.0,Das Schlimmste ist überstanden.,Найгірше вже позаду.,Найгірше позаду.,0.854127824306488,0.9496025024717913,94.96025024717913,
824.0,Das Schloss ist schön.,Замок прекрасний.,Замок гарний.,0.8107136487960815,0.9291460066175817,92.91460066175817,
825.0,Das schmeckt gut.,Смачно.,Смачно.,0.939836859703064,0.9899880794554679,98.99880794554679,
826.0,Das sind Alkoholiker.,Вони алкоголіки.,Це алкоголіки.,0.733039379119873,0.8925463624476896,89.25463624476896,
827.0,"Das sind die teuersten Schuhe, die ich je gesehen habe.","Це найдорожчі туфлі, які я коли-небудь бачила.","Це найдорожчі туфлі, які я коли-небудь бачив.",0.9254757165908813,0.9832211960335852,98.32211960335852,
828.0,Das sind Dummköpfe.,Вони дурні.,Це дурні.,0.6416707038879395,0.8494939975435433,84.94939975435433,
829.0,Das sind Dummköpfe.,Вони ідіоти.,Це дурні.,0.13019400835037231,0.6084892847100339,60.8489284710034,
830.0,Das sind Geschenke für meine Freunde.,Це подарунки для моїх друзів.,Це подарунки для моїх друзів.,0.9463629722595215,0.9930631440601907,99.30631440601907,
831.0,Das sind Geschenke.,Це подарунки.,Це подарунки.,0.9406135082244873,0.990354031522319,99.03540315223191,
832.0,Das sind gute Neuigkeiten.,Це добрі новини.,Це хороші новини.,0.9495387077331543,0.9945595313297098,99.45595313297098,
833.0,Das sind meine Brüder.,Це мої брати.,Це мої брати.,0.9392396211624146,0.9897066642820335,98.97066642820334,
834.0,Das sind meine CDs.,Це мої диски.,Це мої диски.,0.9458920955657959,0.9928412698216547,99.28412698216546,
835.0,Das sind meine Geschwister.,Це мої брати й сестри.,Це мої брати і сестри.,0.9063023328781128,0.9741868140645574,97.41868140645575,
836.0,Das sind meine Sachen.,Це мої речі.,Це мої речі.,0.9365534782409668,0.9884409700498987,98.84409700498988,
837.0,Das sind nicht meine Bücher.,Це не мої книги.,Це не мої книжки.,0.9292951822280884,0.9850209050469255,98.50209050469255,
838.0,Das sind Spione.,Вони шпигуни.,Це шпигуни.,0.7587584257125854,0.9046650210151415,90.46650210151415,
839.0,Das sind Vegetarier.,Вони вегетаріанці.,Це вегетаріанці.,0.9401711225509644,0.9901455820794818,99.01455820794818,
840.0,Das sind Vögel.,Це птахи.,Це птахи.,0.9243154525756836,0.9826744866756937,98.26744866756937,
841.0,Das Spiel fängt morgen Nachmittag um zwei an.,Гра розпочинається завтра вдень о другій годині.,Гра починається о другій ранку.,0.23787248134613037,0.6592267272740958,65.92267272740958,
842.0,Das stimmt nicht.,Це невірно.,Це неправда.,0.4551660418510437,0.7616141334002289,76.16141334002289,
843.0,Das stimmt!,Правильно!,Це правда!,0.43799567222595215,0.7535235595053789,75.35235595053788,
844.0,Das stimmt.,Саме так.,Це правда.,0.05960966646671295,0.5752303714601651,57.523037146016506,
845.0,Das stimmt.,Так.,Це правда.,-0.2521873712539673,0.4283135007721785,42.83135007721785,
846.0,Das Symbol ' &amp; ' steht für 'und'.,"Символ "" &amp; "" ставиться замість ""і"".",Піктограма « &amp; » означає « і ».,-0.17326001822948456,0.465503590206033,46.5503590206033,
847.0,Das Symbol '&' steht für 'und'.,"Символ ""&"" означає ""і"".","Символ ""ти"" означає ""і"".",0.5402818918228149,0.8017202050140433,80.17202050140433,
848.0,Das Symbol '&' steht für 'und'.,"Символ ""&"" ставиться замість ""і"".","Символ ""ти"" означає ""і"".",-0.0935540646314621,0.5030605515018415,50.30605515018415,
849.0,Das Taxi holte zwei Fahrgäste ab.,Таксі підібрало двох пасажирів.,Таксі забрали двох пасажирів.,0.9497672319412231,0.9946672105487663,99.46672105487663,
850.0,Da steht eine Blume auf dem Tisch.,На столі квітка.,На столі стоїть квітка.,0.8895303010940552,0.9662839345413702,96.62839345413701,
851.0,Das Telefon funktioniert im Moment nicht.,Наразі телефон не працює.,Телефон зараз не працює.,0.9239110350608826,0.9824839275986725,98.24839275986726,
852.0,Das Telefon funktioniert nicht.,Телефон не працює.,Телефон не працює.,0.9433491230010986,0.9916430365921735,99.16430365921734,
853.0,Das Telefon ist außer Betrieb.,Телефон не працює.,Телефон зник.,0.21608391404151917,0.6489600866781202,64.89600866781203,
854.0,Das Telefon ist rot.,Телефон червоний.,Телефон червоний.,0.9440600872039795,0.9919780386070163,99.19780386070163,
855.0,Das Treffen fand hier statt.,Зустріч була тут.,Зустріч відбулася тут.,0.665020227432251,0.8604961512402658,86.04961512402657,
856.0,Das Treffen fand hier statt.,Зустріч відбувалася тут.,Зустріч відбулася тут.,0.9533319473266602,0.9963468827905241,99.63468827905241,
857.0,Das Treffen ist in zehn Tagen.,Зустріч буде за десять днів.,Зустріч через десять днів.,0.942273736000061,0.9911363207679118,99.11363207679118,
858.0,Das tut mir wirklich leid!,Мені дійсно шкода!,Мені дуже шкода!,0.9397612810134888,0.9899524672359155,98.99524672359155,
859.0,Das Undenkbare ist passiert.,Трапилося щось неймовірне.,"І те, що ми можемо зробити, сталося.",0.5203671455383301,0.7923364975033812,79.23364975033812,
860.0,Das Undenkbare ist passiert.,Трапилося щось немислиме.,"І те, що ми можемо зробити, сталося.",0.5070906281471252,0.786080683134491,78.6080683134491,
861.0,Das Universum ist grenzenlos.,Всесвіт безмежний.,Всесвіт безмежний.,0.9452129602432251,0.9925212653819231,99.25212653819231,
862.0,Das Universum ist unendlich.,Всесвіт безмежний.,Всесвіт нескінченний.,0.8784053325653076,0.9610419169305098,96.10419169305098,
863.0,Das Unternehmen war von Anfang an ein Reinfall.,Цей проект з самого початку був помилкою.,"З самого початку, компанія була провалом.",0.4258658289909363,0.7478080510353439,74.78080510353439,
864.0,Das Video ist langweilig.,Це відео нудне.,Це відео нудне.,0.9300180673599243,0.9853615241310983,98.53615241310983,
865.0,Das war deine Entscheidung.,Це був твій вибір.,Це був твій вибір.,0.9514197111129761,0.9954458486992945,99.54458486992945,
866.0,Das wäre ein Fehler.,Це було б помилкою.,Це було б помилкою.,0.9284301996231079,0.9846133304963388,98.46133304963388,
867.0,Das war ein böser Hase.,Це був злий заєць.,Це був поганий кролик.,0.5412226915359497,0.8021635041255689,80.21635041255689,
868.0,Das war eine bescheuerte Idee.,Це була ідіотьска ідея.,Це була дурна ідея.,0.6076844930648804,0.8334799013957181,83.34799013957182,
869.0,Das war eine kluge Entscheidung.,Це було мудре рішення.,Це було мудре рішення.,0.9465314745903015,0.9931425413351707,99.31425413351707,
870.0,Das war eine Lüge.,Це була брехня.,Це була брехня.,0.9426367282867432,0.9913073605290111,99.13073605290111,
871.0,Das war ein Fehler.,Це була помилка.,Це була помилка.,0.9449864029884338,0.9924145129793059,99.2414512979306,
872.0,"Das wäre zu cool, wenn ich zehn Sprachen sprechen könnte!","Було б так круто, якби я розмовляв десятьма мовами!","Було б занадто круто, якби я міг говорити десятьма мовами!",0.9313331246376038,0.9859811711342402,98.59811711342402,
873.0,Das war genug.,Цього було достатньо.,Цього було досить.,0.6977130770683289,0.8759008234511296,87.59008234511296,
874.0,Das war gut geschrieben.,Це було добре написано.,Це було добре написано.,0.9464342594146729,0.9930967341347843,99.30967341347842,
875.0,Das war immer so.,Так було завжди.,Так завжди було.,0.9568294286727905,0.9979948747612605,99.79948747612605,
876.0,Das war immer so.,Так завжди було.,Так завжди було.,0.9543315172195435,0.9968178740538468,99.68178740538468,
877.0,Das war kein Fehler.,Це не було помилкою.,Це не було помилкою.,0.9301280379295349,0.9854133415956678,98.54133415956679,
878.0,Das war nicht meine Idee.,Це була не моя ідея.,Це не моя ідея.,0.6452487707138062,0.8511799609029507,85.11799609029507,
879.0,Das war sicher nicht mit Absicht.,"Я впевнена, що це було ненавмисно.","Звичайно, це не було навмисно.",0.2815287709236145,0.6797973058063983,67.97973058063982,
880.0,Das war sicher nicht mit Absicht.,"Я певен, що це було ненавмисно.","Звичайно, це не було навмисно.",0.5008383989334106,0.7831346706976254,78.31346706976254,
881.0,Das war unser Geheimnis.,Це був наш секрет.,Це була наша таємниця.,0.38934004306793213,0.7305973225227966,73.05973225227966,
882.0,Das war unvermeidlich.,Це було неминуче.,Це було неминуче.,0.943435549736023,0.9916837603448162,99.16837603448162,
883.0,Das Wasser im Brunnen war eisig.,Вода в криниці була крижана.,Води у криниці були крижані.,0.6124438643455505,0.8357224882403845,83.57224882403845,
884.0,Das Wasser im Brunnen war eiskalt.,Вода в криниці була крижана.,Вода в криниці була дуже холодна.,0.8704839944839478,0.9573094305314006,95.73094305314007,
885.0,Das Wasser ist gut.,Вода добра.,Вода добра.,0.9394980669021606,0.9898284423451085,98.98284423451085,
886.0,Das Wasser ist herrlich!,Вода чудова!,Вода прекрасна!,0.493668794631958,0.7797563966904677,77.97563966904677,
887.0,Das Wasser ist nicht kalt.,Вода не холодна.,Вода не холодна.,0.9383521676063538,0.9892885015557596,98.92885015557596,
888.0,Das Wasser ist nicht trinkbar.,Ця вода непридатна для пиття.,Вода непридатна для пиття.,0.9097238779067993,0.9757990253036616,97.57990253036616,
889.0,Das Wasser ist sauber.,Вода чиста.,Вода чиста.,0.9392960071563721,0.9897332330199645,98.97332330199646,
890.0,Das Wasser ist warm.,Вода тепла.,Вода тепла.,0.9410732984542847,0.9905706818863782,99.05706818863781,
891.0,Das Wasser schmeckt gut.,Вода добре смакує.,Смачна вода.,-0.055037662386894226,0.5212092463364632,52.12092463364632,
892.0,Das Wasser war blau.,Вода була блакитна.,Вода була синя.,0.3861439824104309,0.7290913581500699,72.90913581500699,
893.0,Das weiß ich bereits.,Я вже це знаю.,Я вже знаю.,0.6173446178436279,0.838031693527305,83.8031693527305,
894.0,Das weiß ich nicht.,Я цього не знаю.,Я не знаю.,0.013347983360290527,0.553432147319102,55.343214731910194,
895.0,Das weiß ich schon.,Я вже знаю.,Я знаю.,0.1347741335630417,0.6106474118959867,61.06474118959867,
896.0,Das weiß ich schon.,Я вже це знаю.,Я знаю.,-0.25531715154647827,0.42683876730492676,42.68387673049268,
897.0,Das weißt du doch.,Ти вже це знаєш.,Ти ж знаєш.,0.23118215799331665,0.6560742875393518,65.60742875393518,
898.0,Das weißt du ja.,Ти вже це знаєш.,Ти ж знаєш.,0.23118215799331665,0.6560742875393518,65.60742875393518,
899.0,Das Wetter ist heute wunderbar.,Погода сьогодні чудова.,Сьогодні погода чудова.,0.9479930400848389,0.9938312221203786,99.38312221203786,
900.0,Das Wetter war windstill.,Погода була безвітряна.,Погода була невгамовна.,0.6696325540542603,0.8626694515347463,86.26694515347462,
901.0,Das wird dreißig Euro kosten.,Це коштуватиме 30 євро.,Це коштуватиме 30 євро.,0.825670599937439,0.9361936311645791,93.6193631164579,
902.0,Das wird einfach.,Це буде легко.,Все буде просто.,0.38208046555519104,0.7271766536848705,72.71766536848705,
903.0,Das wird komisch sein.,Це буде весело.,Буде дивно.,0.33841174840927124,0.7066002193577915,70.66002193577916,
904.0,Das wird leicht sein.,Це буде легко.,Це буде легко.,0.9313682317733765,0.9859977134034171,98.59977134034172,
905.0,Das wird lustig sein.,Це буде весело.,Буде весело.,0.7389278411865234,0.8953209700139494,89.53209700139494,
906.0,Das wird mein letzter Satz in Englisch sein.,Це буде моє останнє речення англійською.,Це буде моє останнє речення англійською.,0.9252206087112427,0.9831009907499225,98.31009907499225,
907.0,Das wird nicht allzu schwierig sein.,Це буде не так вже й складно.,Це не буде занадто важко.,0.554341197013855,0.8083448642404897,80.83448642404896,
908.0,Das wird nicht funktionieren.,Це не спрацює.,Це не спрацює.,0.9144144058227539,0.978009173572947,97.80091735729471,
909.0,Das wird nicht klappen.,Це не спрацює.,Це не спрацює.,0.9144144058227539,0.978009173572947,97.80091735729471,
910.0,Das wird nicht noch einmal passieren.,Цього більше не трапиться.,Цього більше не станеться.,0.8871390223503113,0.9651571785191136,96.51571785191136,
911.0,Das wird nicht passieren.,Це не станеться.,Цього не станеться.,0.8305367827415466,0.9384865469504425,93.84865469504426,
912.0,Das wird sich ereignen.,Це трапиться.,Це станеться.,0.5993554592132568,0.8295553112255221,82.9555311225522,
913.0,Das wird Tom nicht gefallen.,Тому це не сподобається.,Тому це не сподобається.,0.9302150011062622,0.9854543181164304,98.54543181164304,
914.0,Das wisst ihr doch.,Ви вже це знаєте.,Ви ж це знаєте.,0.9225262403488159,0.98183142073995,98.183142073995,
915.0,Das wisst ihr ja.,Ви вже це знаєте.,Ви це знаєте.,0.7802020311355591,0.9147691176673794,91.47691176673794,
916.0,Das wollte ich nicht.,Я не хотів цього.,Я не хотів.,0.14116337895393372,0.6136579855234643,61.365798552346426,
917.0,Das Wörterbuch enthält ungefähr eine halbe Million Wörter.,У цьому словнику приблизно півмільйона слів.,Словник містить близько півмільйона слів.,0.6743314266204834,0.8648835317525627,86.48835317525626,
918.0,Das Wörterbuch hier gehört mir.,Цей словник мій.,Словник ось тут належить мені.,0.13841140270233154,0.6123612710259544,61.23612710259544,
919.0,Das Wort wird nicht mehr benutzt.,Це слово більше не використовується.,Слово більше не використовується.,0.9131982326507568,0.9774361201598978,97.74361201598978,
920.0,Das wusste ich nicht.,Я цього не знала.,Я цього не знав.,0.7540357708930969,0.9024397347440116,90.24397347440116,
921.0,Das Zimmer hat zwei Fenster.,Ця кімната має два вікна.,У цій кімнаті два вікна.,0.9037294387817383,0.9729744819910578,97.29744819910579,
922.0,Das Zimmer ist leer.,Кімната пуста.,Кімната порожня.,0.8195668458938599,0.9333175793262191,93.33175793262191,
923.0,Das Zimmer war abgeschlossen.,Кімната була замкнена.,Кімната була закрита.,0.9220739603042603,0.9816183091295688,98.16183091295689,
924.0,Das Zimmer wird morgen angestrichen.,Кімнату завтра пофарбують.,Ця кімната завтра наклеюється.,0.5428307056427002,0.8029211906074961,80.29211906074961,
925.0,Das Zusehen schmerzte.,На це було боляче дивитися.,Це боляче бачити.,0.310605525970459,0.693498096206692,69.3498096206692,
926.0,Das zweite Semester hat geendet.,Закінчився другий семестр.,Другий семестр закінчився.,0.9552463293075562,0.997248927954233,99.7248927954233,
927.0,David ist zu Hause.,Давид вдома.,Девід вдома.,0.9403423070907593,0.9902262431950609,99.0226243195061,
928.0,Davon könnt ihr nur träumen.,Вам про це тільки мріяти.,Ви можете тільки мріяти про це.,0.874110221862793,0.9590180868509013,95.90180868509013,
929.0,Da war niemand im Garten.,У саду нікого не було.,Ніхто не був у саду.,0.9003375768661499,0.9713762572545854,97.13762572545855,
930.0,Dazu bin ich zu alt.,Я для цього занадто стара.,Я занадто старий для цього.,0.8881688714027405,0.9656424371385346,96.56424371385346,
931.0,"Dein Bruder hat geheiratet, oder?","Твій брат одружився, чи не так?","Твій брат одружився, так?",0.7182612419128418,0.8855829939406427,88.55829939406426,
932.0,Deine Antwort ist falsch.,Твоя відповідь невірна.,Твоя відповідь неправильна.,0.9458479285240173,0.992820458579787,99.2820458579787,
933.0,Deine Frisur gefällt mir nicht.,Мені не подобається твоя зачіска.,Мені не подобається твоя зачіска.,0.9455552101135254,0.9926825314423882,99.26825314423881,
934.0,Deine Haare sind nicht einmal nass.,Твоє волосся навіть не мокре.,Твоє волосся навіть не мокре.,0.9402696490287781,0.9901920071574944,99.01920071574945,
935.0,Deine Haare sind zu lang.,Твоє волосся задовге.,Твоє волосся занадто довге.,0.9361952543258667,0.9882721771165314,98.82721771165313,
936.0,Deine Ideen sind ziemlich altmodisch.,Твої ідеї досить старомодні.,Твої ідеї застаріли.,0.40463346242904663,0.7378034888516339,73.78034888516339,
937.0,Deine Krawatte sitzt schief.,У тебе перекосилася краватка.,Твоя краватка не в порядку.,0.7363427877426147,0.8941029085297332,89.41029085297332,
938.0,Deine Mannschaft ist stärker als unsere.,Твоя команда сильніша від нашої.,Твоя команда сильніша за нашу.,0.875201940536499,0.9595324980601451,95.95324980601451,
939.0,Deine Mannschaft ist stärker als unsere.,"Твоя команда сильніша, ніж наша.",Твоя команда сильніша за нашу.,0.9497336745262146,0.9946513984986023,99.46513984986024,
940.0,Deine Meinung interessiert mich nicht.,Мене не цікавить ваша думка.,Мене не цікавить твоя думка.,0.5539488196372986,0.8081599784034919,80.81599784034918,
941.0,Deine Meinung ist sehr konstruktiv.,Твоя думка дуже конструктивна.,Твоя думка дуже конструктивна.,0.9465658664703369,0.9931587465801878,99.31587465801877,
942.0,Deine Mutter ist ein Computer.,Твоя мати - комп'ютер.,Твоя мама - комп'ютер.,0.9369452595710754,0.98862557503343,98.862557503343,
943.0,Deine Mutter wird mich umbringen.,Твоя мама мене вб'є.,Твоя мати мене вб'є.,0.7492789030075073,0.9001983274839046,90.01983274839046,
944.0,Dein Englisch ist perfekt.,У тебе досконала англійська.,Твоя англійська ідеальна.,0.7570069432258606,0.9038397331038274,90.38397331038274,
945.0,Dein Erfolg ist das Ergebnis deiner harten Arbeit.,Твій успіх - результат твоєї важкої праці.,Твій успіх - результат важкої праці.,0.9315304756164551,0.9860741617169988,98.60741617169988,
946.0,Dein Französisch ist perfekt.,У тебе досконала французька.,Твоя французька - ідеальна.,0.5975277423858643,0.8286941021558425,82.86941021558425,
947.0,Dein Französisch ist schon viel besser geworden.,Твоя французька стала набагато краща.,Твоя французька вже стала набагато кращою.,0.9412624835968018,0.9906598247766457,99.06598247766458,
948.0,Dein Freund ist hier.,Твій друг тут.,Твій друг тут.,0.9545259475708008,0.9969094884546196,99.69094884546196,
949.0,Dein Führerschein ist abgelaufen.,Твої водійські права прострочені.,Твоє право водія закінчене.,0.6636481881141663,0.8598496546457264,85.98496546457264,
