Unnamed: 0,DE,EN,TRANSLATION,BLEU_Score,avg
839,Gewinner des Giro dell'Emilia,winner of the Giro dell'Emilia,Winner of the Giro dell'Emilia,1.0,0.18881730579723205
840,Wie praktisch.,"Oh, how convenient.",How practical.,9.291879812217675e-232,0.18881730579723205
841,"«am: 10. August 2007, 11:50:37»","« Antwort #10 am: 03. März 2008, 19:55:41 »","""at: August 10, 2007, 11: 50: 37 AM""",1.2627076138080564e-231,0.18881730579723205
842,"Peter, tu doch etwas.","Do something, Peter.","Peter, please do something.",1.0547686614863434e-154,0.18881730579723205
843,"Okay, dann bestell bei Takeout. (Takeout liefert die Lebensmittel nach Hause)","okay,then order takeout.","Okay, then order at Takeout. (Takeout delivers the groceries home)",1.1640469867513693e-231,0.18881730579723205
844,"Die Tiere sind nach Ländern und Kontinenten eingeteilt, Australien, Afrika, Asien (ein gigantischer Komodowaran ist der Star) und Südamerika. Außerdem gibt es die „Welt des Wissens“, einen Vergnügungspark, einen Wasserpark und einen Kinderzoo. Übernachtungsmöglichkeiten gibt es auf dem Zoogelände.","The animals are divided into the countries and continents of origin; Australia, Africa, Asia (very large Komodo Dragon is star attraction) and South America. As well as attractions; World of Knowledge, an amusement park, aqua park and children’s zoo. There is accommodation available within the zoo ground.","The animals are divided into countries and continents, Australia, Africa, Asia (a giant Komodo dragon is the star) and South America. There is also the ""World of Knowledge,"" an amusement park, a water park and a children's zoo. Accommodation is available on the zoo grounds.",0.26410976573001793,0.18881730579723205
845,-Ich trage es am Freitag.,-I carry it on Friday.,I wear it on Friday.,6.86809206056511e-78,0.18881730579723205
846,dann machten WIR sie zu Jungfräulichen,"and made them virgins,",Then We made them virgins.,6.86809206056511e-78,0.18881730579723205
847,- Die ist unbezahlbar!,This is priceless.,- It is priceless!,9.53091075863908e-155,0.18881730579723205
848,"Perugia [, ] ist die Hauptstadt der Region Umbrien in Italien und der Provinz Perugia.","Perugia (; () is the capital city of the region of Umbria in central Italy, crossed by the river Tiber.",Perugia is the capital of the Umbria region of Italy and the province of Perugia.,2.728901480816197e-78,0.18881730579723205
849,98% Baumwolle ; 2 % Elastan,98 % Cotton ; 2 % Elastan,98% cotton; 2% elastane,0.8091067115702212,0.18881730579723205
850,Es goss wie aus Eimern.,It was absolutely tipping it down.,It poured like buckets.,7.813508425061864e-232,0.18881730579723205
851,(Artikel I des Statuts; Artikel I bis 6 der BBSB),(Staff Regulations: Article I; CEOS: Articles I to 6),(Article I of the Statute; Articles I to 6 of the BBSB),0.21651956746181059,0.18881730579723205
852,- Arzneimittel zur Behandlung von Angst (Beruhigungsmittel/Tranquilizer),- medicines used for treating anxiety (tranquillisers),medicines for the treatment of anxiety (sedatives / tranquilizers),6.887578243315168e-155,0.18881730579723205
853,"Zum einen gibt es nach Lissabon einen neuen Ansatz in der Sozialpolitik, bei dem diese nicht mehr als ein Ergebnis oder Nebenprodukt der Wirtschaftspolitik, sondern als gleichwertige Politik betrachtet wird, die parallel zur Wirtschaftspolitik und zur Beschäftigungsstrategie verfolgt werden muss.","The first is that, since Lisbon, the new approach to social policy is to deal with it not as a product or by-product of economic policy, but as a policy in its own right which needs to be exercised in tandem with economic policy and the employment strategy.","On the one hand, there is a new approach to social policy after Lisbon, where it is no longer seen as a result or by-product of economic policy, but as an equivalent policy to be pursued in parallel with economic policy and the employment strategy.",0.3530577005090593,0.18881730579723205
854,Bei der 1984er Präsidentschaftskampagne spielten sie eine noch prominentere rolle bei der Konvention der Republikaner.,The oppressors of the homeless in Dublin cannot be the saviours of the oppressed in the North. Their dishonesty is there for anyone to see.,"In the 1984 presidential campaign, they played an even more prominent role in the Republican convention.",2.8688005264844026e-155,0.18881730579723205
855,Home > B&B Grembergen,Home > B&B Grembergen,Home B & B in Grembergen,6.562069055463047e-78,0.18881730579723205
856,Mist!,That was off.,Mistake is!,0.0,0.18881730579723205
857,Bosch hat am 28. August 2015 sein erstes mexikanisches Werk für Thermotechnik in Tepotzotlán rund 50 Kilometer nördlich von Mexico City offiziell eröffnet.,"On August 28, 2015, Bosch officially opened its first Thermotechnology plant in Mexico in the city of Tepotzotlán, located approximately 50 kilometers north of Mexico City.","On August 28, 2015, Bosch officially opened its first Mexican plant for thermotechnology in Tepotzotln, about 50 kilometers north of Mexico City.",0.5025088755616433,0.18881730579723205
858,Hoffentlich macht dieser Massenexodus der Panik und der Unruhe auf der Welt ein Ende.,Hopefully this mass exodus will bring an end to the panic and unrest we've been seeing around the world.,Hopefully this mass exodus will put an end to the panic and turmoil in the world.,0.442444266172892,0.18881730579723205
859,"Sie haben keine Macht über etwas von dem, was sie erworben haben.",So they gain nothing from their earnings.,They have no power over anything of what they have earned.,1.0003688322288243e-231,0.18881730579723205
860,"sich und sind bis zum heutigen Tag noch sehr gut erhalten. Um nach Cuzco (einst die Metropole des riesigen Inkareiches) zu gelangen, mussten wir die Panamericana verlassen. Als1533 Pizarro und seine Männer in Cuzco einritten, waren sie vom Glanz der Stadt überwältigt. Eine 250m lange Goldkette umspannte den Marktplatz und dahinter erhoben","To get to Cuzco ( once the capitol of the giant Inka-Empire) we had to leave the Panamericana. When back in 1533 Pizarro and his horse artillery entered Cuzco, they have been fascinated by the brilliance of the city. A 820 feet long golden chain was spanned around the market place and behind that, they found palaces with golden door frames.","and are still very well preserved to this day. To get to Cuzco (once the metropolis of the huge Inca Empire), we had to leave the Panamericana. When Pizarro and his men rode into Cuzco in 1533, they were overwhelmed by the splendor of the city. A 250m long gold chain spanned the marketplace and behind it raised",0.30175904302473233,0.18881730579723205
861,"Wenn du ersetzt werden möchtest, machst du das Wächterersatz-Zeichen des Diamanten des Unsichtbaren.","When you need to be replaced, you make the Guardian replacement sign of the Diamond of the Unseen.","If you want to be replaced, make the Diamond of the Invisible Guardian Replacement Mark.",0.23725104025593713,0.18881730579723205
862,"Sulzemoos, den 13. Januar 2009","Sulzemoos, 13 January 2009","Sulzemoos, January 13, 2009",1.821831989445342e-231,0.18881730579723205
863,"Wir sollten die wirtschaftlichen Bedingungen schaffen, die es dem Euro ermöglichen würden, in der Realität zu einer eben solchen Währung zu werden.",We should create the economic conditions that would allow the euro to become just such a currency in reality.,We should create the economic conditions that would enable the euro to become such a currency in reality.,0.6912804407652906,0.18881730579723205
864,Wir sind glücklich Denn wir sind wieder da,# We can be whatever we want to be,We are happy Cause we are back,1.0009379942300742e-231,0.18881730579723205
865,1979 Direktor am Max-Planck-Institut für ausländisches und internationales Privatrecht in Hamburg,1979 Director of the Max-Planck-Institute for Comparative and International Private Law in Hamburg,1979 Director at the Max Planck Institute for Comparative and International Private Law in Hamburg,0.5328009719875519,0.18881730579723205
866,"Shanghai – Mit Technologien für ein sauberes, sicheres und komfortables Autofahren präsentiert sich Bosch auf der 16. Shanghai International Automotive Exhibition (Auto Shanghai 2015).","Beijing – Bosch, a leading global supplier of automotive technology and services, is bringing its latest automotive technologies to the 13th Beijing International Automotive Exhibition (Auto China 2014).","Shanghai - Bosch is presenting technologies for clean, safe and comfortable driving at the 16th Shanghai International Automotive Exhibition (Auto Shanghai 2015).",0.1396953975428193,0.18881730579723205
867,"Würde ich Obst wie Ihr verkaufen, würde ich wohl verhungern.",If I were to sell fruit the way you do... I'll probably starve to death,"If I were to sell fruit like you, I would probably starve to death.",0.48241101995095126,0.18881730579723205
868,"Sie bietet die erforderliche Flexibilität, um auf Veränderungen der wirtschaftlichen Strukturen reagieren und die Geldwertstabilität mittelfristig sicherstellen zu können.",It provides the flexibility necessary to address changes in the economic structure with the aim of maintaining price stability over the medium term.,It offers the necessary flexibility to react to changes in economic structures and to ensure monetary stability in the medium term.,3.0923191870057892e-78,0.18881730579723205
869,- Wir haben einen Flugplan mit.,- Can you look up things? I have a timetable over here.,- We have a flight plan.,2.6121332065565987e-155,0.18881730579723205
870,"Das sind nicht nur Asiaten, sondern Kommunisten.",These aren't just Orientals. They're Communists.,"They are not just Asians, they are Communists.",1.5319719891192393e-231,0.18881730579723205
871,"Oh, Scheiße!","Oh, shit!","Oh, shit!",1.491668146240062e-154,0.18881730579723205
872,- Es ist genug.,- It is enough.,- It is enough.,1.0,0.18881730579723205
873,"- Ja. Kann ich kommen, wenn du Schluss hast?",Can I come over when you're done?,- Yes. Can I come when you have finished?,4.856474469839072e-78,0.18881730579723205
874,- Da muss ich es gehört haben.,"Well, that must be when I heard it.",- I must have heard it there.,7.183445846156676e-155,0.18881730579723205
875,Leider bin ich aber nur im Besitz des FSX.,Leider bin ich aber nur im Besitz des FSX.,"Unfortunately, I am only in possession of the FSX.",1.0518351895246305e-231,0.18881730579723205
876,"Das ist nicht immer einfach, doch es ist der Mühe wert.","It is not always easy, but it is an effort worth making.","This is not always easy, but it is worth the effort.",0.5548726605111576,0.18881730579723205
877,"Es ist nicht ausgeschlossen, dass die Fracht zwischen verschiedenen Punkten aufzubewahren ist.",On arrival to the airport of destination the container with cargo is placed on the railway platform and afterwards dispatched to the consignee.,It is not excluded that the cargo must be stored between different points.,5.851000305336416e-232,0.18881730579723205
878,Das bayrisch Traditionelle wird im Spa mit der Verwendung von vielen verschiedenen Althölzern unterstützt.,The use of various kinds of antique wood contributes to the traditional Bavarian flair.,The Bavarian tradition is supported in the spa with the use of many different old woods.,2.852668381554072e-78,0.18881730579723205
879,"(2) Die Zuständigkeit gemäß Absatz 1 endet,",2. The jurisdiction conferred in paragraph 1 shall cease as soon as:,2. The competence referred to in paragraph 1 shall cease:,0.34786351577524227,0.18881730579723205
880,"Nach Tahiti, Fidschi, mit einem Mädchen im Arm...","And I just start thinking about places like Tahiti, Fiji, Bora Bora.","To Tahiti, Fiji, with a girl in her arms...",4.363467676954367e-155,0.18881730579723205
881,Lösungsmittel:,Solvent:,Solvent (s): solvent (s),1.2508498911928379e-231,0.18881730579723205
882,"Jedes Jahr wird bei rund 100 000 Menschen in Europa HER2-positiver Brustkrebs diagnostiziert. Diese aggressive Form von Brustkrebs schreitet wahrscheinlich schneller fort als HER2-negativer Brustkrebs.2,3 Die Mehrzahl der Fälle von Brustkrebs werden bereits im Frühstadium der Erkrankung diagnostiziert, bevor der Krebs in andere Bereiche des Körpers streut.4,5","Every year, approximately 100,000 people in Europe are diagnosed with HER2-positive breast cancer, an aggressive type of the disease that is likely to progress more quickly than cancer that is HER2-negative. 2,3 The majority of breast cancer cases are diagnosed at an early stage of the disease, before the cancer has spread to other parts of the body. 4,5","Every year, approximately 100,000 people in Europe are diagnosed with HER2-positive breast cancer. This aggressive form of breast cancer is likely to progress faster than HER2-negative breast cancer.2,3 The majority of breast cancer cases are diagnosed at an early stage of the disease before the cancer spreads to other areas of the body.4,5",0.5652043210078446,0.18881730579723205
883,"Du solltest lernen, dich zu zügeln!","Well, you should learn to control your temper.",You should learn to rein in yourself!,0.35640264633541835,0.18881730579723205
884,"Versuchen wir, diese Grundsätze auf internationaleKonflikte zu übertragen.",Let us try to apply these principles to internationalconflict.,Let us try to apply these principles to international conflicts.,0.7598356856515925,0.18881730579723205
885,"Da Brocas Helm auch nach langem Suchen kein Label fand, das ihren Vorstellungen entsprach, gründeten sie ein eigenes.","After a long and fruitless search for a record label that would meet their expectations, Brocas Helm founded their own.","Since Broca's helmet did not find a label that matched their ideas even after a long search, they founded their own.",4.034282314146679e-78,0.18881730579723205
886,"B&B 55 Alghero, Alghero : Leistungen","B&B 55 Alghero, Alghero : Facilities","B & B 55 Alghero, Alghero: Facilities",1.0,0.18881730579723205
887,"Jetzt müssen wir einen Weg finden, wie wir wieder reinkommen und, dank dir, haben sie die Sicherheit verstärkt.","Now we have to think of a way to get back in and, thanks to you, they'll have tightened security.","Now we need to find a way to get back in and, thanks to you, they have reinforced security.",0.5468237009644544,0.18881730579723205
888,Autovermietung in London Wimbledon BCO-RentaCar.com © 2010 - Allgemeine Geschäftsbedingungen - Impressum,car rental in Lansing Airport BCO-RentaCar.com © 2010 - General Terms and Conditions - Legal notice,car rental in London Wimbledon BCO-RentaCar.com 2010 - General Terms and Conditions - Legal notice,0.6180266584418234,0.18881730579723205
889,"Nach dem Sie die Anzahl der Fotos bestimmt haben geben Sie den Befehl, Artikel Anlegen ’ bzw. Artikel ändern, wenn sie zu einem bereits angelegten Artikel ein Foto hinzufügen möchten.",After which you want the number of photos you have determined to give the order to amend Article Create’ or article if they add to an already created an article photo.,After you have determined the number of photos enter the command 'Create article' or change article if you want to add a photo to an already created article.,0.22726452957843576,0.18881730579723205
890,"Sonntag, 20. September 05:35 Uhr","Sonntag, 20. September 11:11 Uhr","Sunday, September 20, 5: 35 AM",1.331960397810445e-231,0.18881730579723205
891,"Das Streckennetz der Airline umfasst aktuell mehr als 150 internationale Destinationen in Europa, Nordafrika sowie in Westasien. Seit Sommer 2014 betreibt die Germania insgesamt 23 Flugzeuge und beschäftigt mehr als 850 Mitarbeiter.","The airline‘s route network currently includes more than 150 international destinations in Europe, North Africa and West Asia. Since Summer 2014 Germania operates 23 aircraft and employs over 850 people.","The airline's route network currently comprises more than 150 international destinations in Europe, North Africa and West Asia. Since summer 2014, Germania has operated a total of 23 aircraft and employs more than 850 people.",0.5623413251903491,0.18881730579723205
892,Friedliche Revolution 1989/1990 - Demokratie Jetzt,Peaceful Revolution 1989/1990 - Democracy Now,Peaceful Revolution 1989 / 1990 - Democracy Now,5.614021910443866e-78,0.18881730579723205
893,"Ich schätze, Sie halten es nicht für ausgeschlossen.",I guess you don't think it's out of the question.,I guess you don't think it's excluded.,0.6186101569833722,0.18881730579723205
894,2 Er aber wandte sein Antlitz zur Wand und betete zum HERRN und sprach:,"2 Then he turned his face to the wall, and prayed unto the LORD, saying,","2 And he turned his face to the wall, and prayed unto the LORD, saying,",0.8666415730847504,0.18881730579723205
895,"Premiere: Oktober 2, 2014","Premiere: February 5, 2010","premiere: October 2, 2014",8.38826642100846e-155,0.18881730579723205
896,- (kichert),- (giggling),- (giggles) -,9.283142785759642e-155,0.18881730579723205
897,Das dauert aber ganz schön lange.,- He's taking a long time for a business deal.,But that takes quite a long time.,2.835638220373911e-78,0.18881730579723205
898,"Donnerstag, 10. März 2016, 00:08 UTC+1","Mittwoch, 9. März 2016, 17:19 UTC+1","Thursday, March 10, 2016, 00: 08 UTC + 1",1.0244914152188952e-231,0.18881730579723205
899,Pauschaler Einfuhrwert,Standard import value,Flat-rate import value,1.133422688662942e-154,0.18881730579723205
900,"Wir stecken im Mixer fest, und jetzt sollten wir Leben retten?","Wait... we were stuck in a blender, now we're saving lives.","We're stuck in the blender, and now should we save lives?",8.44152793092278e-155,0.18881730579723205
901,"Die Informationen und Angebote der Hirslanden Privé Karte werden an die Adresse geschickt, welche Berechtigten zuletzt mitgeteilt wurde. Jede Namens- oder Adressänderung ist Hirslanden Privé mitzuteilen, damit der Service gewährleistet werden kann.",Information and promotions concerning the Hirslanden Privé card will be sent to the last address given by the card holder. Hirslanden Privé must be notified of any name or address change in order to guarantee the service.,The information and offers of the Hirslanden Privé Card are sent to the address which was last communicated to the authorised person. Any change of name or address must be communicated to Hirslanden Privé so that the service can be guaranteed.,0.1472934698687989,0.18881730579723205
902,"Nachdem du den Zauber in Gang gesetzt hattest, um die Tore zum Himmel zu schließen, ist all seine Gnade verloren gegangen?","After you cast the spell to close the Gates of Heaven, was there any of his Grace left?","After you set the spell in motion to close the gates of heaven, has all his grace been lost?",0.32186769549292316,0.18881730579723205
903,"* GNU Octave, eine Software zur numerischen Lösung mathematischer ProblemeDie Abkürzung OCTAVE steht für:* Operationally Critical Threat, Asset, and Vulnerability Evaluation, ein Ansatz zum Management von Informationssicherheitsrisiken des Software Engineering Institute der Carnegie Mellon UniversitySiehe auch:* Oktave* Oktave (Begriffsklärung)","'Octave' may also refer to:== Computing ==* GNU Octave, a program for performing numerical analysis, mostly compatible with MATLAB* OCTAVE, ""Operationally Critical Threat, Asset, and Vulnerability Evaluation"" framework developed by Carnegie Mellon and most commonly used in the defense industry.","OCTAVE stands for: Operationally Critical Threat, Asset, and Vulnerability Evaluation, an approach to information security risk management developed by the Software Engineering Institute at Carnegie Mellon UniversitySee also: Octave Octave (disambiguation)",0.15529033856882138,0.18881730579723205
904,Themba lebt mit seiner Mutter Mandisa und der jüngeren Schwester in der Provinz Ostkap.,Themba lives in a shabby round hut with his mother Mandisa and his younger sister Nomtha in a small village in southeastern South Africa. Their father has gone missing in a mine.,Themba lives with his mother Mandisa and younger sister in the Eastern Cape province.,0.09672431791008795,0.18881730579723205
905,Das HTML-Template wurde nach den Spezifikationen für XHTML 1.0 erstellt.,The included default HTML template is written to the the specifications of XHTML 1.0.,The HTML template was created according to the specifications for XHTML 1.0.,8.860001875792495e-155,0.18881730579723205
906,"Die Männer und Frauen wurden in separaten Laderäumen des Schiffes untergebracht, wo es an grundlegenden sanitären Bedingungen mangelte.","Men and women were put in separate holds on the ship, where they were deprived of basic sanitary conditions and mistreated by the soldiers.",The men and women were placed in separate holds of the ship where basic sanitary conditions were lacking.,0.22546811280806064,0.18881730579723205
907,Das war meine Reaktion.,That's how I reacted to it.,That was my reaction.,6.085166479973199e-232,0.18881730579723205
908,"Einer der Insassen, ein Mädchen, versuchte letzte Nacht auszubrechen.","Well, one of the inmates, a girl, she tried to escape last night.","One of the inmates, a girl, tried to escape last night.",0.6780814773941114,0.18881730579723205
909,"Hier gibt es erhebliche Potenziale, die den Landwirten in vielen Regionen sinnvolle Anbaualternativen bieten und gleichzeitig positive Effekte auf die Umwelt haben.","These offer farmers in many regions great potential for viable alternative crops while, at the same time, having a positive effect on the environment.",There is considerable potential here that offers farmers in many regions sensible cultivation alternatives and at the same time has positive effects on the environment.,0.24192619393259782,0.18881730579723205
910,Wir fühlen uns durchaus nicht vernachlässigt.,"We feel in no way neglected, Counsellor.",We do not feel neglected at all.,1.4740564900137075e-231,0.18881730579723205
911,"Sie werden damit beginnen, die ersten Anzeichen einer erhöhten Muskelmasse, das Wachstum im ganzen Körper spüren.","You will begin to feel the first signs of increased muscle mass, growth throughout the body.","You will begin to feel the first signs of increased muscle mass, growth throughout the body.",1.0,0.18881730579723205
912,"Sie haben zwei Huren, Kable.","You go two whores, Kable.","You have two whores, Kable.",7.380245217279165e-78,0.18881730579723205
913,Il-Mae ist ins Krankenhaus gegangen.,Il-mae went to the hospital.,Il-Mae went to the hospital.,1.0,0.18881730579723205
914,Ich kann es tun.,I can do it.,I can do it.,1.0,0.18881730579723205
915,- Das stimmt.,"- She died nine years ago, right?",- That's right.,5.635809992474887e-232,0.18881730579723205
916,"Für diese Option ist 0,5 CFM bei 100-120 psi Druckluft erforderlich.",This option requires .5 CFM at 100–120 psi of compressed air.,This option requires 0.5 CFM at 100-120 psi compressed air.,5.074123462018604e-78,0.18881730579723205
917,"gestützt auf den Vertrag zur Gründung der Europäischen Gemeinschaft, insbesondere auf Artikel 95,","Having regard to the Treaty establishing the European Community, and in particular Article 95 thereof,","Having regard to the Treaty establishing the European Community, and in particular Article 95 thereof,",1.0,0.18881730579723205
918,"17.08.2015, 11:07 Uhr Deutsch English","17.08.2015, 09:22 Uhr Deutsch English","17.08.2015, 11: 07 a.m. German English",1.331960397810445e-231,0.18881730579723205
919,Internationalen Manner Tag in Pakistan,International Men's Day in Pakistan,International Men's Day in Pakistan,1.0,0.18881730579723205
920,"Das Getränk heißt: ""Seven and Seven"".",Have you?,"The drink is called ""Seven and Seven.""",0.0,0.18881730579723205
921,Du musst mir vertrauen.,You need to trust me.,You have to trust me.,7.380245217279165e-78,0.18881730579723205
922,"36 Wer an den Sohn glaubt, der hat das ewige Leben. Wer aber dem Sohn nicht gehorsam ist, der wird das Leben nicht sehen, sondern der Zorn Gottes bleibt über ihm.",36 He that believeth on the Son hath everlasting life: and he that believeth not the Son shall not see life; but the wrath of God abideth on him.,"36 Whoever believes in the Son has eternal life; but whoever does not obey the Son will not see life, but the wrath of God abides on him.",0.2265904848175955,0.18881730579723205
923,Datiert von heute.,Dated today.,Dated from today.,1.646211035903463e-231,0.18881730579723205
924,Heute ist der perfekte Tag zum Sterben.,Today is a good day to die.,Today is the perfect day to die.,6.313993041533344e-78,0.18881730579723205
925,Schlaft.,Go to sleep.,Sleep. - Imgur,1.384292958842266e-231,0.18881730579723205
926,"Ein charmant ironischer Blick in die Zukunft, auf die Grenzen von Menschlichkeit und auf den ewigen Wunsch nach Unsterblichkeit.","A charming and ironic view of the future, the limits of humanity and our desire for immortality.","A charmingly ironic look into the future, the limits of humanity and the eternal desire for immortality.",0.44815017360408727,0.18881730579723205
927,"Meine Mutter sagte immer, ...es gibt drei Dinge im Leben, die einen glücklich machen.",My mother always said that there are three things in life that make happy.,My mother always said... there are three things in life that make you happy.,0.7138957847176474,0.18881730579723205
928,Das subjektive Dasein und objektive Anderssein des Gesetzes der Bewegung beschränkt sie nicht!,"And unaffected by the Laws of Motion, in any objective reality or subjective non- reality...",The subjective existence and objective otherness of the law of motion does not limit them!,6.13274920178966e-155,0.18881730579723205
929,Sie gingen beide hinüber in ihre Wohnung.,They both went over to her apartment.,They both went over to their apartment.,0.6434588841607617,0.18881730579723205
930,"Los, Männer, macht schon!","Stay away. Go on, men.","Come on guys, go on!",8.38826642100846e-155,0.18881730579723205
931,Nehmen Sie Remeron nicht ein in Kombination mit:,Take special care with Remeron Use in children and adolescents under 18 years of age Remeron should normally not be used for children and adolescents under 18 years.,Do not take Remeron in combination with:,1.3296646506992816e-232,0.18881730579723205
932,"9:44 Azel aber hatte sechs Söhne; die hießen: Asrikam, Bochru, Ismael, Searja, Obadja, Hanan. Das sind die Kinder Azels.","9:44 And Azel had six sons, whose names are these, Azrikam, Bocheru, and Ishmael, and Sheariah, and Obadiah, and Hanan: these were the sons of Azel.","9: 44 And Azel had six sons, whose names were Azrikam, and Bochru, and Ishmael, and Sheariah, and Obadiah, and Hanan: these are the sons of Azel.",0.6077371398559315,0.18881730579723205
933,"ostafrika, 18. oder 19. jahrhundert.","east africa, 18th or 19th century.","East Africa, 18th or 19th century.",1.0,0.18881730579723205
934,Produkt 2 / 3 Zurück zur Übersicht,Product 4 / 12 Back to Overview,Product 2 / 3 Back to overview,5.705336763108155e-78,0.18881730579723205
935,Wie geht es? Deine Partnerin im Verbrechen?,This must be your partner in crime.,How is it? Your partner in crime?,0.2984745896009823,0.18881730579723205
936,Der Artikel auch einen Überblick über die Geschichte hinter der Entwicklung und gibt einen kleinen Vorgeschmack in die Atmosphäre des Spiels.,The article well summarizes the story behind the development and gives a sneak preview into the atmosphere of the game.,The article also gives an overview of the history behind the development and gives a little taste of the atmosphere of the game.,0.3896718812449091,0.18881730579723205
937,Imhotep selbst erklärte ihre Tage für gezählt.,Imhotep himself declared your days were numbered.,Imhotep himself declared their days numbered.,5.5546715329196825e-78,0.18881730579723205
938,Das wird teuer.,It gets expensive.,This becomes expensive.,1.384292958842266e-231,0.18881730579723205
939,"Vielen Dank für die Suche nach die Chance, durch diese Revitol Entfernung von Narben Creme in Südafrika schreiben Blog-Post auf unserer Website zu lesen.",Many thanks for finding a chance to read through this Revitol scar removal cream in South Africa review blog post on our website.,Thank you for looking for the chance to read through this Revitol Scar Removal Cream in South Africa writing blog post on our website.,0.6237774736059616,0.18881730579723205
940,"Du hast gesagt, die Strafzettel sind egal. Es sollte cool wirken.",- You told me I don't have to worry about the tickets.,You said the tickets don't matter. It should look cool.,6.829067593423424e-155,0.18881730579723205
941,"Die Installation eines Spieles sollte so schnell, einfach und problemlos wie möglich sein. Idealerweise sollten die Anwender überhaupt keine Installations-Dialoge sehen. Sie sollten in der Lage sein, die CD einfach ins Laufwerk einzulegen und mit dem Spiel zu beginnen.","Installing a game should be as quick, straightforward, and as painless as possible for the end user. Ideally, end users should not even see an installation UI; they should just be able to drop the game CD in the tray and begin playing.","Installing a game should be as quick, easy and hassle-free as possible. Ideally, users should not see any installation dialogs at all. They should be able to simply insert the CD into the drive and start playing the game.",0.23580226201375343,0.18881730579723205
942,"Photos von mir gibt es leider keine, aber dafür von den Nachtagenten (wer mich findet bekommt ein Gummibärchen ;-)).","Photos von mir gibt es leider keine, aber dafür von den Nachtagenten (wer mich findet bekommt ein Gummibärchen ;-)).","Unfortunately there are no photos of me, but of the night agents (whoever finds me gets a gummy bear; -)).",0.1090009697802911,0.18881730579723205
943,"Ich war besorgt, jeden Tag.",I worried a lot. (LAUGHS),I was worried every day.,9.711929667259895e-232,0.18881730579723205
944,"Alle die Regierungsumbildungen hatten eine positive Bedeutung nur für die Akteure des Schauspiels, für die Nation aber fast stets nur negative Ergebnisse.",All these Cabinet reconstructions brought some positive advantage only to the actors who took part in the play; but the results were almost always quite negative as far as the interests of the people were concerned.,"All the government changes had a positive meaning only for the actors of the play, but for the nation almost always only negative results.",4.9829027874286214e-155,0.18881730579723205
945,"Das sind die, deren Werke im Diesseits und Jenseits wertlos sind, und sie werden keine Helfer haben.","They are the ones whose deeds have become worthless in this world and the Hereafter, and for them there will be no helpers.","Those are the ones whose deeds are worthless in this world and the Hereafter, and they will have no helpers.",0.5034173127933708,0.18881730579723205
946,"Fällt sie in die Säure, sind die Taujeeraner verloren.","If it falls into the acid, the Taujeerians are doomed.","If it falls into the acid, the Taujeerans are lost.",0.6606328636027614,0.18881730579723205
947,Ich habe Sie nicht angefasst.,I haven't got my hand on you.,I have not touched you.,5.094696780347207e-155,0.18881730579723205
948,Bewahren Sie den Flakon am Besten im Kühlschrank auf.,"For greater effectiveness, place the bottle of solution in the refrigerator.",It is best to store the bottle in the refrigerator.,4.1985211987044984e-78,0.18881730579723205
949,Schlussbemerkungen,Final observations,Concluding remarks,0.0,0.18881730579723205
950,Na dann... sollten wir vielleicht einfach reingehen.,Well then... maybe we ought to just go in.,Well then... maybe we should just go in.,0.4412484512922977,0.18881730579723205
951,"Die Macht, die wir durch die kartellrechtlichen Strafen haben, ist eine wahre Macht, Kartelle zu unterbinden, wettbewerbswidrige Praktiken zu verhindern und die Verbraucher in den Vordergrund zu rücken.","The power that we have in terms of fines in antitrust cases is a real power to break cartels, to prevent anti-competitive practices, and to put the consumer first.","The power we have through antitrust penalties is a real power to stop cartels, prevent anti-competitive practices and put consumers at the forefront.",0.24834276261371974,0.18881730579723205
952,"Clark beschlossen, dass die Forderung von Michael Cherney Wohnen (in Israel) an rossiyaninu Oleg Deripaska Mai in London zu hören. Prüfung des Anspruchs auf dem Territorium von Russland ist mit Risiken verbunden, erläutert die Entscheidung von Clarke (von Bloomberg zitiert): “die Möglichkeit, einen Vertrag zu töten, Verhaftung am erfundenen Gebühren und das Fehlen eines fairen Verfahrens”.","Clark decided that the claim of Michael Cherney (living in Israel) to rossiyaninu Oleg Deripaska may be heard in London. Consideration of the claim on the territory of Russia is associated with risks, explains the decision of Clarke (quoted by Bloomberg): “the possibility of a contract killing, arrest on trumped-up charges and lack a fair trial”.","Clark decided that the claim of Michael Cherney Living (in Israel) to rossiyaninu Oleg Deripaska may be heard in London. Examination of the claim on the territory of Russia is fraught with risks, explaining the decision of Clarke (quoted by Bloomberg): ""the possibility of killing a contract, arrest on fictitious charges and the lack of a fair trial.""",0.6089686235480486,0.18881730579723205
953,"Wir müssen die wirtschaftlichen Folgen des Problems überwachen und sicherstellen, daß die Auswirkungen minimal bleiben.",We must monitor the economic consequences of the problem and ensure the effects are minimal.,We need to monitor the economic impact of the problem and ensure that the impact remains minimal.,0.31007120066002053,0.18881730579723205
954,Es fehlt auch MINDESTENS ein Buchstabe in jedem Wort.,At LEAST one letter missing in each word also.,There is at least one letter missing from every word.,0.4111336169005197,0.18881730579723205
955,vom 26. September 1990,of 26 September 1990,of 26 September 1990,1.0,0.18881730579723205
