Unnamed: 0,de,uk,TRANSLATION,BLEURT_Score,UK
697.0,Das ist nicht Tom.,Це не Том.,Das ist nicht Tom.,0.9213727712631226,
698.0,Das ist nicht unmöglich.,Це не неможливо.,Das ist nicht unmöglich.,0.9250301122665405,
699.0,Das ist nicht verkäuflich.,Це не на продаж.,Das ist nicht verkäuflich.,0.921897292137146,
700.0,"Das ist nicht, was ich bestellt habe.",Я не це замовляв.,"Das ist nicht, was ich bestellt habe.",0.9356380701065063,
701.0,"Das ist nicht, was ich bestellt habe.",Я не це замовляла.,"Das ist nicht, was ich bestellt habe.",0.9356380701065063,
702.0,Das ist nicht wichtig.,Це не має значення.,Das ist nicht wichtig.,0.9188953638076782,
703.0,Das ist nicht zum Lachen!,Це не смішно!,Das ist nicht zum Lachen!,0.9109894037246704,
704.0,Das ist nicht zum Lachen!,Це не смішно.,Das ist nicht zum Lachen!,0.9109894037246704,
705.0,Das ist nur ein Placebo.,Це лише плацебо.,Das ist nur ein Placebo.,0.9242056608200073,
706.0,Das ist original.,Оригінально.,Das ist original.,0.923495888710022,
707.0,Das ist reine Zeitverschwendung.,Це тільки даремна трата часу.,Das ist reine Zeitverschwendung.,0.9230055212974548,
708.0,Das ist richtig!,Вірно!,Das ist richtig!,0.9270428419113159,
709.0,Das ist Sabotage.,Це саботаж.,Das ist Sabotage.,0.9209079742431641,
710.0,Das ist schon aus der Mode.,Це вже не в моді.,Das ist schon aus der Mode.,0.9112657308578491,
711.0,Das ist sehr großzügig von Ihnen.,Це дуже великодушно з вашого боку.,Das ist sehr großzügig von Ihnen.,0.9062104225158691,
712.0,Das ist sehr schlecht.,Це дуже погано.,Das ist sehr schlecht.,0.9166606664657593,
713.0,Das ist sehr teuer.,Це надзвичайно дорого.,Das ist sehr teuer.,0.9186593890190125,
714.0,Das ist sehr unprofessionell.,Це дуже непрофесійно.,Das ist sehr unprofessionell.,0.9314374923706055,
715.0,Das ist sein Auto.,Це його машина.,Das ist sein Auto.,0.9239495992660522,
716.0,Das ist seine Formel.,Це його формула.,Das ist seine Formel.,0.9227107763290405,
717.0,Das ist seine Meinung.,Це його думка.,Das ist seine Meinung.,0.9117108583450317,
718.0,Das ist sein Haus.,Цей будинок належить йому.,Das ist sein Haus.,0.9239000082015991,
719.0,Das ist sein Pferd.,Це її кінь.,Das ist sein Pferd.,0.9285099506378174,
720.0,Das ist sein Pferd.,Це його кінь.,Das ist sein Pferd.,0.9285099506378174,
721.0,Das ist so klar wie Kloßbrühe.,Це ясно як божий день.,Das ist so klar wie Kloßbrühe.,0.9104785919189453,
722.0,Das ist so langweilig.,Це так нудно.,Das ist so langweilig.,0.9224408268928528,
723.0,"Das ist Tom, mein Kollege.","Це Том, мій колега.","Das ist Tom, mein Kollege.",0.9045973420143127,
724.0,Das ist Toms Familie.,Це родина Тома.,Das ist Toms Familie.,0.9199861288070679,
725.0,Das ist Toms Job.,Це робота Тома.,Das ist Toms Job.,0.9129465222358704,
726.0,Das ist Toms Schirm.,Це парасолька Тома.,Das ist Toms Schirm.,0.9268379211425781,
727.0,Das ist Toms Vater.,Це тато Тома.,Das ist Toms Vater.,0.9239846467971802,
728.0,Das ist Tom.,Це Том.,Das ist Tom.,0.9202142953872681,
729.0,Das ist ungewöhnlich.,Це незвично.,Das ist ungewöhnlich.,0.9205467700958252,
730.0,Das ist unmöglich.,Це неможливо.,Das ist unmöglich.,0.9282792806625366,
731.0,Das ist unser Auto.,Це наша машина.,Das ist unser Auto.,0.9207135438919067,
732.0,Das ist unser Baseballplatz.,Це наше бейсбольне поле.,Das ist unser Baseballplatz.,0.9268130660057068,
733.0,Das ist unsere Chance.,Це наш шанс.,Das ist unsere Chance.,0.9168906211853027,
734.0,Das ist unsere Schule.,Це наша школа.,Das ist unsere Schule.,0.9170215725898743,
735.0,Das ist verständlich.,Це зрозуміло.,Das ist verständlich.,0.9158011078834534,
736.0,Das ist völlig verständlich.,Це цілком зрозуміло.,Das ist völlig verständlich.,0.9160830974578857,
737.0,Das ist von meinem Vater.,Це належить батьку.,Das ist von meinem Vater.,0.9048206806182861,
738.0,Das ist von Tom.,Це від Тома.,Das ist von Tom.,0.9091471433639526,
739.0,Das ist vor drei Tagen passiert.,Це було три дні тому.,Das ist vor drei Tagen passiert.,0.918163537979126,
740.0,Das ist Wasser.,Це вода.,Das ist Wasser.,0.9387435913085938,
741.0,Das ist wirklich eine nette Überraschung!,Це насправді добрий сюрприз!,Das ist wirklich eine nette Überraschung!,0.8972341418266296,
742.0,Das ist wirklich großartig!,Це дивовижно!,Das ist wirklich großartig!,0.9018242359161377,
743.0,Das ist wirklich traurig.,Це справді сумно.,Das ist wirklich traurig.,0.9240645170211792,
744.0,Das ist zu teuer.,Це задорого!,Das ist zu teuer.,0.9191572666168213,
745.0,Das ist zu teuer!,Це занадто дорого!,Das ist zu teuer!,0.9146973490715027,
746.0,Das ist zu teuer.,Це занадто дорого!,Das ist zu teuer.,0.9191572666168213,
747.0,Das Jobangebot steht noch.,Пропозиція роботи ще в силі.,Das Jobangebot steht noch.,0.9239121675491333,
748.0,Das kann jeder.,Будь-хто може це зробити.,Das kann jeder.,0.9197367429733276,
749.0,Das kann jeder.,Кожен може це зробити.,Das kann jeder.,0.9197367429733276,
750.0,Das kann man in jedem Wörterbuch nachsehen.,Це є в будь-якому словнику.,Das kann man in jedem Wörterbuch nachsehen.,0.9116271734237671,
751.0,Das kann nur sie sein.,Це може бути лише вона.,Das kann nur sie sein.,0.925539493560791,
752.0,Das kannst du nicht machen.,Не можна цього робити.,Das kannst du nicht machen.,0.9161813259124756,
753.0,Das Kind folgte mir zum Park.,Дитина пішла за мною до парку.,Das Kind folgte mir zum Park.,0.9168650507926941,
754.0,Das klingt vernünftig.,Звучить резонно.,Das klingt vernünftig.,0.922134518623352,
755.0,Das klippklar.,Це ясно як божий день.,Das klippklar.,0.9281619787216187,
756.0,Das Klopapier ist alle!,Закінчився туалетний папір!,Das Klopapier ist alle!,0.9169012904167175,
757.0,Das kommt auf den Zusammenhang an.,Це залежить від контексту.,Das kommt auf den Zusammenhang an.,0.9148283004760742,
758.0,Das kommt mir spanisch vor.,Для мене це китайська грамота.,Das kommt mir spanisch vor.,0.921769380569458,
759.0,Das könnte dich vielleicht interessieren.,Це може тебе зацікавити.,Das könnte dich vielleicht interessieren.,0.9182678461074829,
760.0,Das Konzert fängt gleich an.,Концерт скоро розпочнеться.,Das Konzert fängt gleich an.,0.9174412488937378,
761.0,Das Konzert war ein Erfolg.,Концерт мав успіх.,Das Konzert war ein Erfolg.,0.9167658686637878,
762.0,Das Land braucht eure Hilfe.,Країні потрібна ваша допомога.,Das Land braucht eure Hilfe.,0.9177137613296509,
763.0,Das Land braucht Ihre Hilfe.,Країні потрібна ваша допомога.,Das Land braucht Ihre Hilfe.,0.9173105955123901,
764.0,Das Land erklärte seine Unabhängigkeit am 7. September 1822.,Країна проголосила незалежність сьомого вересня тисяча вісімсот двадцять другого року.,Das Land erklärte seine Unabhängigkeit am 7. September 1822.,0.9024516940116882,
765.0,Das Laub des Baumes wurde gelb.,Листя на дереві пожовтіло.,Das Laub des Baumes wurde gelb.,0.9081253409385681,
766.0,Das Leben geht weiter.,Життя триває.,Das Leben geht weiter.,0.9209544658660889,
767.0,Das Leben ist gut.,Життя добре.,Das Leben ist gut.,0.9201056361198425,
768.0,Das Leben ist interessant.,Життя цікаве.,Das Leben ist цікаво.,-0.2567881941795349,
769.0,Das Leben ist nicht gerecht.,Життя несправедливе.,Das Leben ist nicht gerecht.,0.9196280241012573,
770.0,"Das Leben ist nicht lang, es ist breit!","Життя не довге, воно широке!","Das Leben ist nicht lang, es ist breit!",0.9026331901550293,
771.0,Das Leben ist schwer.,Життя важке.,Das Leben ist schwer.,0.9185028076171875,
772.0,Das Leben ist sehr kurz.,Життя дуже коротке.,Das Leben ist sehr kurz.,0.9180166721343994,
773.0,Das Leben ist voller Abenteuer.,Життя є повне пригод.,Das Leben ist voller Abenteuer.,0.9205079674720764,
774.0,"Das Leben ist zu kurz, um Deutsch zu lernen.","Життя занадто коротке, щоб вивчати німецьку.","Das Leben ist zu kurz, um Deutsch zu lernen.",0.9036849141120911,
775.0,"Das Leben ist zu kurz, um Deutsch zu lernen.","Життя занадто коротке, щоб вивчити німецьку.","Das Leben ist zu kurz, um Deutsch zu lernen.",0.9036849141120911,
776.0,Das Lesen von Romanen ist mein Hobby.,Моє хобі - читання романів.,Das Lesen von Romanen ist mein Hobby.,0.8949047923088074,
777.0,Das Licht ist aus.,Світло вимкнене.,Das Licht ist aus.,0.9057669639587402,
778.0,Das Licht ist aus.,Світло не горить.,Das Licht ist aus.,0.9057669639587402,
779.0,Das machst du doch mit Absicht!,Ти робиш це навмисно!,Das machst du doch mit Absicht!,0.8972508907318115,
780.0,Das macht mir keine Sorgen.,Я про це не турбуюся.,Das macht mir keine Sorgen.,0.9193335771560669,
781.0,Das macht neugierig.,Це цікаво.,Das macht neugierig.,0.9198526740074158,
782.0,"Das Mädchen ging zur Schule, obwohl sie krank war.","Дівчинка пішла до школи, незважаючи на хворобу.","Das Mädchen ging zur Schule, obwohl sie krank war.",0.906215250492096,
783.0,Das Mädchen half dem Jungen.,Дівчина допомогла хлопцю.,Das Mädchen half dem Jungen.,0.9103376865386963,
784.0,Das Mädchen hat dem Jungen geholfen.,Дівчина допомогла хлопцю.,Das Mädchen hat dem Jungen geholfen.,0.9116161465644836,
785.0,Das Mädchen hat dem Jungen geholfen.,Дівчина допомогла хлочику.,Das Mädchen hat dem Jungen geholfen.,0.9116161465644836,
786.0,Das Mädchen hatte Angst vor ihrem eigenen Schatten.,Дівчинка боялася власної тіні.,Das Mädchen hatte Angst vor ihrem eigenen Schatten.,0.910968005657196,
787.0,Das Mädchen ist einsam.,Дівчина самотня.,Das Mädchen ist einsam.,0.9195346832275391,
788.0,Das Mädchen ist hübsch.,Дівчина гарна.,Das Mädchen ist hübsch.,0.9222936630249023,
789.0,Das Mädchen ist klein für sein Alter.,Дівчинка мала для свого віку.,Das Mädchen ist klein für sein Alter.,0.9120028018951416,
790.0,Das Mädchen ist schön.,Дівчина гарна.,Das Mädchen ist schön.,0.9183369278907776,
791.0,Das Mädchen singt und tanzt und dann lächelt es mich an.,"Дівчинка співає й танцює, а потім посміхається мені.",Das Mädchen singt und tanzt und dann lächelt es mich an.,0.9142544865608215,
792.0,Das Mädchen singt und tanzt und dann lacht es mich an.,"Дівчинка співає й танцює, а потім посміхається мені.",Das Mädchen singt und tanzt und dann lacht es mich an.,0.9155288338661194,
793.0,Das Mädchen wusch sich die Haare.,Дівчина помила волосся.,Das Mädchen wusch sich die Haare.,0.9157989025115967,
794.0,Das menschliche Gehirn wiegt ungefähr drei Pfund.,Мозок людини важить близько трьох фунтів.,Das menschliche Gehirn wiegt ungefähr drei Pfund.,0.9104290008544922,
795.0,Das möchte ich mit eigenen Augen sehen.,Я хочу побачити це на власні очі.,Das möchte ich mit eigenen Augen sehen.,0.9055653214454651,
796.0,Das Murmeltier ist unsterblich.,Байбак безсмертний.,Das Murmeltier ist unsterblich.,0.9275841116905212,
797.0,Das Museum ist nun geschlossen.,Музей зараз закритий.,Das Museum ist nun geschlossen.,0.9154413342475891,
798.0,Das müsst ihr entscheiden.,Вам вирішувати.,Das müsst ihr entscheiden.,0.9208311438560486,
799.0,Das nächste Jahr wird schlimmer.,Наступний рік буде гіршим.,Das nächste Jahr wird schlimmer.,0.9175199866294861,
800.0,Das nächste Mal werde ich es selbst machen.,Наступного разу я зроблю його сам.,Das nächste Mal werde ich es selbst machen.,0.9115678668022156,
801.0,Das nächste Mal werden meine Kommentare auf Russisch sein.,Наступного разу мої коментарі будуть російською.,Das nächste Mal werden meine Kommentare auf Russisch sein.,0.8901787996292114,
802.0,Das Nashorn ist sehr groß.,Носоріг дуже великий.,Das Nashorn ist sehr groß.,0.9111488461494446,
803.0,Das neue System hat sich als erfolgreich erwiesen.,Нова система виявилась успішною.,Das neue System hat sich als erfolgreich erwiesen.,0.9150676131248474,
804.0,Das Paar ist gestorben.,Пара померла.,Das Paar ist gestorben.,0.9279406070709229,
805.0,Das Papier wurde in China erfunden.,Папір було винайдено в Китаї.,Das Papier wurde in China erfunden.,0.9176011085510254,
806.0,Das passiert ab und an.,Таке іноді трапляється.,Das passiert ab und an.,0.9248379468917847,
807.0,Das passiert vielleicht nicht.,Цього може не трапитися.,Das passiert vielleicht nicht.,0.9174849390983582,
808.0,"Das Passwort ist ""Muiriel"".","Пароль - ""Muiriel"".","Das Passwort ist ""Muiriel"".",0.9184638261795044,
809.0,Das Pferd hat Durst.,Кінь хоче пити.,Das Pferd hat Durst.,0.9217734336853027,
810.0,Das Prinzip „Auge um Auge“ macht die ganze Welt blind.,Око за око - і весь світ стане сліпим.,Das Prinzip Auge um Auge macht die ganze Welt blind.,0.60959792137146,
811.0,"Das Problem ist, dass Sonnenenergie zu teuer ist.","Проблема в тому, що сонячна енергія занадто дорога.","Das Problem ist, dass Sonnenenergie zu teuer ist.",0.905754804611206,
812.0,Das Radio ist ausgeschaltet.,Радіо вимкнене.,Das Radio ist ausgeschaltet.,0.9227975606918335,
813.0,Das Radio ist defekt.,Радіо зламалося.,Das Radio ist defekt.,0.9290379285812378,
814.0,Das Radio ist kaputt.,Радіо зламалося.,Das Radio ist kaputt.,0.9357939958572388,
815.0,Das riecht aber seltsam.,Але це дивно пахне.,Das riecht aber seltsam.,0.9272053241729736,
816.0,Das Rindfleisch ist zart.,Ця яловичина ніжна.,Das Rindfleisch ist zart.,0.9266039729118347,
817.0,Das sagt man nicht mehr.,Так уже не кажуть.,Das sagt man nicht mehr.,0.9061200618743896,
818.0,Das scheinen keine Amerikaner zu sein.,"Вони, здається, не американці.",Das scheinen keine Amerikaner zu sein.,0.9067671298980713,
819.0,"Das scheint dir gerecht zu sein, oder?","Тобі здається, що це справедливо, так?","Das scheint dir gerecht zu sein, oder?",0.8915824890136719,
820.0,Das Schicksal kannst du nicht überlisten.,Долю не обдуриш.,Das Schicksal kannst du nicht überlisten.,0.9050627946853638,
821.0,Das Schiff ist jetzt im Hafen.,Корабель зараз у порту.,Das Schiff ist jetzt im Hafen.,0.9127299785614014,
822.0,Das Schiff transportiert Rohstoffe aus Indonesien.,Корабель перевозить сировину з Індонезії.,Das Schiff транспоніер Rohstoffe aus Indonesien.,0.16048955917358398,
823.0,Das Schlimmste ist überstanden.,Найгірше вже позаду.,Das Schlimmste ist überstanden.,0.9105308055877686,
824.0,Das Schloss ist schön.,Замок прекрасний.,Das Schloss ist schön.,0.914574384689331,
825.0,Das schmeckt gut.,Смачно.,Das schmeckt gut.,0.9159023761749268,
826.0,Das sind Alkoholiker.,Вони алкоголіки.,Das sind Alkoholiker.,0.9235349893569946,
827.0,"Das sind die teuersten Schuhe, die ich je gesehen habe.","Це найдорожчі туфлі, які я коли-небудь бачила.","Das sind die teuersten Schuhe, die ich ich gesehen habe.",0.8617463111877441,
828.0,Das sind Dummköpfe.,Вони дурні.,Das sind Dummköpfe.,0.9203696846961975,
829.0,Das sind Dummköpfe.,Вони ідіоти.,Das sind Dummköpfe.,0.9203696846961975,
830.0,Das sind Geschenke für meine Freunde.,Це подарунки для моїх друзів.,Das sind Geschenke für meine Freunde.,0.9020237922668457,
831.0,Das sind Geschenke.,Це подарунки.,Das sind Geschenke.,0.9046026468276978,
832.0,Das sind gute Neuigkeiten.,Це добрі новини.,Das sind gute Neuigkeiten.,0.9128299951553345,
833.0,Das sind meine Brüder.,Це мої брати.,Das sind meine Brüder.,0.9096728563308716,
834.0,Das sind meine CDs.,Це мої диски.,Das sind meine CDs.,0.9134742617607117,
835.0,Das sind meine Geschwister.,Це мої брати й сестри.,Das sind meine Geschwister.,0.9083229303359985,
836.0,Das sind meine Sachen.,Це мої речі.,Das sind meine Sachen.,0.9075442552566528,
837.0,Das sind nicht meine Bücher.,Це не мої книги.,Das sind nicht meine Bücher.,0.90763920545578,
838.0,Das sind Spione.,Вони шпигуни.,Das sind Spione.,0.9065768718719482,
839.0,Das sind Vegetarier.,Вони вегетаріанці.,Das sind Vegetarier.,0.9215666055679321,
840.0,Das sind Vögel.,Це птахи.,Das sind Vögel.,0.897145688533783,
841.0,Das Spiel fängt morgen Nachmittag um zwei an.,Гра розпочинається завтра вдень о другій годині.,Das Spiel fängt morgen Nachmittag um zwei an.,0.9186578392982483,
842.0,Das stimmt nicht.,Це невірно.,Das stimmt nicht.,0.9231488704681396,
843.0,Das stimmt!,Правильно!,Das stimmt!,0.9304903745651245,
844.0,Das stimmt.,Саме так.,Das stimmt.,0.9271562695503235,
845.0,Das stimmt.,Так.,Das stimmt.,0.9271562695503235,
846.0,Das Symbol ' &amp; ' steht für 'und'.,"Символ "" &amp; "" ставиться замість ""і"".",Das Symbol'&amp;'steht für 'und'.,0.8898298740386963,
847.0,Das Symbol '&' steht für 'und'.,"Символ ""&"" означає ""і"".",Das Symbol '&' steht für 'und'.,0.8992880582809448,
848.0,Das Symbol '&' steht für 'und'.,"Символ ""&"" ставиться замість ""і"".",Das Symbol '&' steht für 'und'.,0.8992880582809448,
849.0,Das Taxi holte zwei Fahrgäste ab.,Таксі підібрало двох пасажирів.,Das Taxi holte zwei Fahrgäste ab.,0.9087557792663574,
850.0,Da steht eine Blume auf dem Tisch.,На столі квітка.,Da steht eine Blume auf dem Tisch.,0.9108988046646118,
851.0,Das Telefon funktioniert im Moment nicht.,Наразі телефон не працює.,Das Telefon funktioniert im Moment nicht.,0.9128419160842896,
852.0,Das Telefon funktioniert nicht.,Телефон не працює.,Das Telefon funktioniert nicht.,0.9166330099105835,
853.0,Das Telefon ist außer Betrieb.,Телефон не працює.,Das Telefon ist außer Betrieb.,0.9194400906562805,
854.0,Das Telefon ist rot.,Телефон червоний.,Das Telefon ist rot.,0.9273537397384644,
855.0,Das Treffen fand hier statt.,Зустріч була тут.,Das Treffen fand hier statt.,0.9127553701400757,
856.0,Das Treffen fand hier statt.,Зустріч відбувалася тут.,Das Treffen fand hier statt.,0.9127553701400757,
857.0,Das Treffen ist in zehn Tagen.,Зустріч буде за десять днів.,Das Treffen ist in zehn Tagen.,0.9132527112960815,
858.0,Das tut mir wirklich leid!,Мені дійсно шкода!,Das tut mir wirklich leid!,0.9146543741226196,
859.0,Das Undenkbare ist passiert.,Трапилося щось неймовірне.,Das Undenkbare ist passiert.,0.9242681264877319,
860.0,Das Undenkbare ist passiert.,Трапилося щось немислиме.,Das Undenkbare ist passiert.,0.9242681264877319,
861.0,Das Universum ist grenzenlos.,Всесвіт безмежний.,Das Universum ist grenzenlos.,0.9202691316604614,
862.0,Das Universum ist unendlich.,Всесвіт безмежний.,Das Universum ist unendlich.,0.9242035746574402,
863.0,Das Unternehmen war von Anfang an ein Reinfall.,Цей проект з самого початку був помилкою.,Das Unternehmen war von Anfang an ein Reinfall.,0.9097193479537964,
864.0,Das Video ist langweilig.,Це відео нудне.,Das Video ist langweilig.,0.9288239479064941,
865.0,Das war deine Entscheidung.,Це був твій вибір.,Das war deine Entscheidung.,0.9259779453277588,
866.0,Das wäre ein Fehler.,Це було б помилкою.,Das wäre ein Fehler.,0.9127614498138428,
867.0,Das war ein böser Hase.,Це був злий заєць.,Das war ein böser Hase.,0.9303621649742126,
868.0,Das war eine bescheuerte Idee.,Це була ідіотьска ідея.,Das war eine bescheuerte Idee.,0.9130116701126099,
869.0,Das war eine kluge Entscheidung.,Це було мудре рішення.,Das war eine kluge Entscheidung.,0.9151690006256104,
870.0,Das war eine Lüge.,Це була брехня.,Das war eine Lüge.,0.9121517539024353,
871.0,Das war ein Fehler.,Це була помилка.,Das war ein Fehler.,0.9153815507888794,
872.0,"Das wäre zu cool, wenn ich zehn Sprachen sprechen könnte!","Було б так круто, якби я розмовляв десятьма мовами!","Das wäre zu cool, wenn ich zehn Sprachen sprechen könnte!",0.9040477275848389,
873.0,Das war genug.,Цього було достатньо.,Das war genug.,0.9144970774650574,
874.0,Das war gut geschrieben.,Це було добре написано.,Das war gut geschrieben.,0.9128472805023193,
875.0,Das war immer so.,Так було завжди.,Das war immer so.,0.908372163772583,
876.0,Das war immer so.,Так завжди було.,Das war immer so.,0.908372163772583,
877.0,Das war kein Fehler.,Це не було помилкою.,Das war kein Fehler.,0.9190264940261841,
878.0,Das war nicht meine Idee.,Це була не моя ідея.,Das war nicht meine Idee.,0.914331316947937,
879.0,Das war sicher nicht mit Absicht.,"Я впевнена, що це було ненавмисно.",Das war sicher nicht mit Absicht.,0.9126788377761841,
880.0,Das war sicher nicht mit Absicht.,"Я певен, що це було ненавмисно.",Das war sicher nicht mit Absicht.,0.9126788377761841,
881.0,Das war unser Geheimnis.,Це був наш секрет.,Das war unser Geheimnis.,0.9147356748580933,
882.0,Das war unvermeidlich.,Це було неминуче.,Das war unvermeidlich.,0.9213019609451294,
883.0,Das Wasser im Brunnen war eisig.,Вода в криниці була крижана.,Das Wasser im Brunnen war eisig.,0.9259981513023376,
884.0,Das Wasser im Brunnen war eiskalt.,Вода в криниці була крижана.,Das Wasser im Brunnen war eiskalt.,0.9278503656387329,
885.0,Das Wasser ist gut.,Вода добра.,Das Wasser ist gut.,0.9328905940055847,
886.0,Das Wasser ist herrlich!,Вода чудова!,Das Wasser ist herrlich!,0.9197888374328613,
887.0,Das Wasser ist nicht kalt.,Вода не холодна.,Das Wasser ist nicht kalt.,0.9360232949256897,
888.0,Das Wasser ist nicht trinkbar.,Ця вода непридатна для пиття.,Das Wasser ist nicht trinkbar.,0.933284342288971,
889.0,Das Wasser ist sauber.,Вода чиста.,Das Wasser ist sauber.,0.9331210255622864,
890.0,Das Wasser ist warm.,Вода тепла.,Das Wasser ist warm.,0.9322159290313721,
891.0,Das Wasser schmeckt gut.,Вода добре смакує.,Das Wasser schmeckt gut.,0.9318114519119263,
892.0,Das Wasser war blau.,Вода була блакитна.,Das Wasser war blau.,0.934454619884491,
893.0,Das weiß ich bereits.,Я вже це знаю.,Das weiß ich bereits.,0.9269795417785645,
894.0,Das weiß ich nicht.,Я цього не знаю.,Das weiß ich nicht.,0.9133175611495972,
895.0,Das weiß ich schon.,Я вже знаю.,Das weiß ich schon.,0.9124293327331543,
896.0,Das weiß ich schon.,Я вже це знаю.,Das weiß ich schon.,0.9124293327331543,
897.0,Das weißt du doch.,Ти вже це знаєш.,Das weißt du doch.,0.9083428382873535,
898.0,Das weißt du ja.,Ти вже це знаєш.,Das weißt du ja.,0.9134746789932251,
899.0,Das Wetter ist heute wunderbar.,Погода сьогодні чудова.,Das Wetter ist heute wunderbar.,0.9188065528869629,
900.0,Das Wetter war windstill.,Погода була безвітряна.,Das Wetter war windstill.,0.9178436398506165,
901.0,Das wird dreißig Euro kosten.,Це коштуватиме 30 євро.,Das wird dreißig Euro kosten.,0.9111443758010864,
902.0,Das wird einfach.,Це буде легко.,Das wird einfach.,0.9218265414237976,
903.0,Das wird komisch sein.,Це буде весело.,Das wird komisch sein.,0.9256632924079895,
904.0,Das wird leicht sein.,Це буде легко.,Das wird leicht sein.,0.9151293635368347,
905.0,Das wird lustig sein.,Це буде весело.,Das wird lustig sein.,0.9181056022644043,
906.0,Das wird mein letzter Satz in Englisch sein.,Це буде моє останнє речення англійською.,Das wird mein letzter Satz in Englisch sein.,0.9148101806640625,
907.0,Das wird nicht allzu schwierig sein.,Це буде не так вже й складно.,Das wird nicht allzu schwierig sein.,0.9253556728363037,
908.0,Das wird nicht funktionieren.,Це не спрацює.,Das wird nicht funktionieren.,0.9222066402435303,
909.0,Das wird nicht klappen.,Це не спрацює.,Das wird nicht klappen.,0.9223395586013794,
910.0,Das wird nicht noch einmal passieren.,Цього більше не трапиться.,Das wird nicht einmal passieren.,0.36489346623420715,
911.0,Das wird nicht passieren.,Це не станеться.,Das wird nicht passieren.,0.9262797236442566,
912.0,Das wird sich ereignen.,Це трапиться.,Das wird sich ereignen.,0.9226972460746765,
913.0,Das wird Tom nicht gefallen.,Тому це не сподобається.,Das wird Tom nicht gefallen.,0.9143164157867432,
914.0,Das wisst ihr doch.,Ви вже це знаєте.,Das wisst ihr doch.,0.906640350818634,
915.0,Das wisst ihr ja.,Ви вже це знаєте.,Das wisst ihr ja.,0.9152575731277466,
916.0,Das wollte ich nicht.,Я не хотів цього.,Das wollte ich nicht.,0.9200137257575989,
917.0,Das Wörterbuch enthält ungefähr eine halbe Million Wörter.,У цьому словнику приблизно півмільйона слів.,Das Wörterbuch enthält ungefähr eine halbe Million Wörter.,0.9038068056106567,
918.0,Das Wörterbuch hier gehört mir.,Цей словник мій.,Das Wörterbuch hier gehört mir.,0.9197381138801575,
919.0,Das Wort wird nicht mehr benutzt.,Це слово більше не використовується.,Das Wort wird nicht mehr benutzt.,0.909282922744751,
920.0,Das wusste ich nicht.,Я цього не знала.,Das wusste ich nicht.,0.9183211326599121,
921.0,Das Zimmer hat zwei Fenster.,Ця кімната має два вікна.,Das Zimmer hat zwei Fenster.,0.9166384339332581,
922.0,Das Zimmer ist leer.,Кімната пуста.,Das Zimmer ist leer.,0.916295051574707,
923.0,Das Zimmer war abgeschlossen.,Кімната була замкнена.,Das Zimmer war abgeschlossen.,0.9135736227035522,
924.0,Das Zimmer wird morgen angestrichen.,Кімнату завтра пофарбують.,Das Zimmer wird morgen angestrichen.,0.9201542735099792,
925.0,Das Zusehen schmerzte.,На це було боляче дивитися.,Das Zusehen schmerzte.,0.9162761569023132,
926.0,Das zweite Semester hat geendet.,Закінчився другий семестр.,Das zweite Semester hat geendet.,0.9275298118591309,
927.0,David ist zu Hause.,Давид вдома.,David ist zu Hause.,0.9173035025596619,
928.0,Davon könnt ihr nur träumen.,Вам про це тільки мріяти.,Davon könnt ihr nur träumen.,0.9227882623672485,
929.0,Da war niemand im Garten.,У саду нікого не було.,Da war niemand im Garten.,0.9214383363723755,
930.0,Dazu bin ich zu alt.,Я для цього занадто стара.,Dazu bin ich zu alt.,0.919022798538208,
931.0,"Dein Bruder hat geheiratet, oder?","Твій брат одружився, чи не так?","Dein Bruder hat geheiratet, oder?",0.9026039838790894,
932.0,Deine Antwort ist falsch.,Твоя відповідь невірна.,Deine Antwort ist falsch.,0.9233007431030273,
933.0,Deine Frisur gefällt mir nicht.,Мені не подобається твоя зачіска.,Deine Frisur gefällt mir nicht.,0.9176827669143677,
934.0,Deine Haare sind nicht einmal nass.,Твоє волосся навіть не мокре.,Deine Haare sind nicht einmal nass.,0.9180566072463989,
935.0,Deine Haare sind zu lang.,Твоє волосся задовге.,Deine Haare sind zu lang.,0.9116305112838745,
936.0,Deine Ideen sind ziemlich altmodisch.,Твої ідеї досить старомодні.,Deine Ideen sind ziemlich altmodisch.,0.9194620847702026,
937.0,Deine Krawatte sitzt schief.,У тебе перекосилася краватка.,Деine Krawatte sitzt schief.,0.42084336280822754,
938.0,Deine Mannschaft ist stärker als unsere.,Твоя команда сильніша від нашої.,Deine Mannschaft ist stärker als unsere.,0.9082187414169312,
939.0,Deine Mannschaft ist stärker als unsere.,"Твоя команда сильніша, ніж наша.",Deine Mannschaft ist stärker als unsere.,0.9082187414169312,
940.0,Deine Meinung interessiert mich nicht.,Мене не цікавить ваша думка.,Deine Meinung interessiert mich nicht.,0.910213828086853,
941.0,Deine Meinung ist sehr konstruktiv.,Твоя думка дуже конструктивна.,Deine Meinung ist sehr konstruktiv.,0.9171136617660522,
942.0,Deine Mutter ist ein Computer.,Твоя мати - комп'ютер.,Deine Mutter ist ein Computer.,0.9132596850395203,
943.0,Deine Mutter wird mich umbringen.,Твоя мама мене вб'є.,Deine Mutter wird mich umbringen.,0.9159166812896729,
944.0,Dein Englisch ist perfekt.,У тебе досконала англійська.,Dein Englisch ist perfekt.,0.9240111112594604,
