Unnamed: 0,de,uk,TRANSLATION,meteor_score
774,"Das Leben ist zu kurz, um Deutsch zu lernen.","Життя занадто коротке, щоб вивчати німецьку.","Das Leben ist zu kurz, um Deutsch zu lernen.",0.9993141289437586
775,"Das Leben ist zu kurz, um Deutsch zu lernen.","Життя занадто коротке, щоб вивчити німецьку.","Das Leben ist zu kurz, um Deutsch zu lernen.",0.9993141289437586
776,Das Lesen von Romanen ist mein Hobby.,Моє хобі - читання романів.,Das Lesen von Romanen ist mein Hobby.,0.9985422740524781
777,Das Licht ist aus.,Світло вимкнене.,Das Licht ist aus.,0.9921875
778,Das Licht ist aus.,Світло не горить.,Das Licht ist aus.,0.9921875
779,Das machst du doch mit Absicht!,Ти робиш це навмисно!,Das machst du doch mit Absicht!,0.9976851851851852
780,Das macht mir keine Sorgen.,Я про це не турбуюся.,Das macht mir keine Sorgen.,0.996
781,Das macht neugierig.,Це цікаво.,Das macht neugierig.,0.9814814814814815
782,"Das Mädchen ging zur Schule, obwohl sie krank war.","Дівчинка пішла до школи, незважаючи на хворобу.","Das Mädchen ging zur Schule, obwohl sie krank war.",0.9993141289437586
783,Das Mädchen half dem Jungen.,Дівчина допомогла хлопцю.,Das Mädchen half dem Jungen.,0.996
784,Das Mädchen hat dem Jungen geholfen.,Дівчина допомогла хлопцю.,Das Mädchen hat dem Jungen geholfen.,0.9976851851851852
785,Das Mädchen hat dem Jungen geholfen.,Дівчина допомогла хлочику.,Das Mädchen hat dem Jungen geholfen.,0.9976851851851852
786,Das Mädchen hatte Angst vor ihrem eigenen Schatten.,Дівчинка боялася власної тіні.,Das Mädchen hatte Angst vor ihrem eigenen Schatten.,0.9990234375
787,Das Mädchen ist einsam.,Дівчина самотня.,Das Mädchen ist einsam.,0.9921875
788,Das Mädchen ist hübsch.,Дівчина гарна.,Das Mädchen ist hübsch.,0.9921875
789,Das Mädchen ist klein für sein Alter.,Дівчинка мала для свого віку.,Das Mädchen ist klein für sein Alter.,0.9985422740524781
790,Das Mädchen ist schön.,Дівчина гарна.,Das Mädchen ist schön.,0.9921875
791,Das Mädchen singt und tanzt und dann lächelt es mich an.,"Дівчинка співає й танцює, а потім посміхається мені.",Das Mädchen singt und tanzt und dann lächelt es mich an.,0.9996243425995492
792,Das Mädchen singt und tanzt und dann lacht es mich an.,"Дівчинка співає й танцює, а потім посміхається мені.",Das Mädchen singt und tanzt und dann lacht es mich an.,0.9996243425995492
793,Das Mädchen wusch sich die Haare.,Дівчина помила волосся.,Das Mädchen wusch sich die Haare.,0.9976851851851852
794,Das menschliche Gehirn wiegt ungefähr drei Pfund.,Мозок людини важить близько трьох фунтів.,Das menschliche Gehirn wiegt ungefähr drei Pfund.,0.9985422740524781
795,Das möchte ich mit eigenen Augen sehen.,Я хочу побачити це на власні очі.,Das möchte ich mit eigenen Augen sehen.,0.9985422740524781
796,Das Murmeltier ist unsterblich.,Байбак безсмертний.,Das Murmeltier ist unsterblich.,0.9921875
797,Das Museum ist nun geschlossen.,Музей зараз закритий.,Das Museum ist nun geschlossen.,0.996
798,Das müsst ihr entscheiden.,Вам вирішувати.,Das müsst ihr entscheiden.,0.9921875
799,Das nächste Jahr wird schlimmer.,Наступний рік буде гіршим.,Das nächste Jahr wird schlimmer.,0.996
800,Das nächste Mal werde ich es selbst machen.,Наступного разу я зроблю його сам.,Das nächste Mal werde ich es selbst machen.,0.9990234375
801,Das nächste Mal werden meine Kommentare auf Russisch sein.,Наступного разу мої коментарі будуть російською.,Das nächste Mal werden meine Kommentare auf Russisch sein.,0.9993141289437586
802,Das Nashorn ist sehr groß.,Носоріг дуже великий.,Das Nashorn ist sehr groß.,0.996
803,Das neue System hat sich als erfolgreich erwiesen.,Нова система виявилась успішною.,Das neue System hat sich als erfolgreich erwiesen.,0.9990234375
804,Das Paar ist gestorben.,Пара померла.,Das Paar ist gestorben.,0.9921875
805,Das Papier wurde in China erfunden.,Папір було винайдено в Китаї.,Das Papier wurde in China erfunden.,0.9976851851851852
806,Das passiert ab und an.,Таке іноді трапляється.,Das passiert ab und an.,0.996
807,Das passiert vielleicht nicht.,Цього може не трапитися.,Das passiert vielleicht nicht.,0.9921875
808,"Das Passwort ist ""Muiriel"".","Пароль - ""Muiriel"".","Das Passwort ist ""Muiriel"".",0.9976851851851852
809,Das Pferd hat Durst.,Кінь хоче пити.,Das Pferd hat Durst.,0.9921875
810,Das Prinzip „Auge um Auge“ macht die ganze Welt blind.,Око за око - і весь світ стане сліпим.,Das Prinzip Auge um Auge macht die ganze Welt blind.,0.8360169491525423
811,"Das Problem ist, dass Sonnenenergie zu teuer ist.","Проблема в тому, що сонячна енергія занадто дорога.","Das Problem ist, dass Sonnenenergie zu teuer ist.",0.9990234375
812,Das Radio ist ausgeschaltet.,Радіо вимкнене.,Das Radio ist ausgeschaltet.,0.9921875
813,Das Radio ist defekt.,Радіо зламалося.,Das Radio ist defekt.,0.9921875
814,Das Radio ist kaputt.,Радіо зламалося.,Das Radio ist kaputt.,0.9921875
815,Das riecht aber seltsam.,Але це дивно пахне.,Das riecht aber seltsam.,0.9921875
816,Das Rindfleisch ist zart.,Ця яловичина ніжна.,Das Rindfleisch ist zart.,0.9921875
817,Das sagt man nicht mehr.,Так уже не кажуть.,Das sagt man nicht mehr.,0.996
818,Das scheinen keine Amerikaner zu sein.,"Вони, здається, не американці.",Das scheinen keine Amerikaner zu sein.,0.9976851851851852
819,"Das scheint dir gerecht zu sein, oder?","Тобі здається, що це справедливо, так?","Das scheint dir gerecht zu sein, oder?",0.9990234375
820,Das Schicksal kannst du nicht überlisten.,Долю не обдуриш.,Das Schicksal kannst du nicht überlisten.,0.9976851851851852
821,Das Schiff ist jetzt im Hafen.,Корабель зараз у порту.,Das Schiff ist jetzt im Hafen.,0.9976851851851852
822,Das Schiff transportiert Rohstoffe aus Indonesien.,Корабель перевозить сировину з Індонезії.,Das Schiff транспоніер Rohstoffe aus Indonesien.,0.8066666666666668
823,Das Schlimmste ist überstanden.,Найгірше вже позаду.,Das Schlimmste ist überstanden.,0.9921875
824,Das Schloss ist schön.,Замок прекрасний.,Das Schloss ist schön.,0.9921875
825,Das schmeckt gut.,Смачно.,Das schmeckt gut.,0.9814814814814815
826,Das sind Alkoholiker.,Вони алкоголіки.,Das sind Alkoholiker.,0.9814814814814815
827,"Das sind die teuersten Schuhe, die ich je gesehen habe.","Це найдорожчі туфлі, які я коли-небудь бачила.","Das sind die teuersten Schuhe, die ich ich gesehen habe.",0.8833333333333334
828,Das sind Dummköpfe.,Вони дурні.,Das sind Dummköpfe.,0.9814814814814815
829,Das sind Dummköpfe.,Вони ідіоти.,Das sind Dummköpfe.,0.9814814814814815
830,Das sind Geschenke für meine Freunde.,Це подарунки для моїх друзів.,Das sind Geschenke für meine Freunde.,0.9976851851851852
831,Das sind Geschenke.,Це подарунки.,Das sind Geschenke.,0.9814814814814815
832,Das sind gute Neuigkeiten.,Це добрі новини.,Das sind gute Neuigkeiten.,0.9921875
833,Das sind meine Brüder.,Це мої брати.,Das sind meine Brüder.,0.9921875
834,Das sind meine CDs.,Це мої диски.,Das sind meine CDs.,0.9921875
835,Das sind meine Geschwister.,Це мої брати й сестри.,Das sind meine Geschwister.,0.9921875
836,Das sind meine Sachen.,Це мої речі.,Das sind meine Sachen.,0.9921875
837,Das sind nicht meine Bücher.,Це не мої книги.,Das sind nicht meine Bücher.,0.996
838,Das sind Spione.,Вони шпигуни.,Das sind Spione.,0.9814814814814815
839,Das sind Vegetarier.,Вони вегетаріанці.,Das sind Vegetarier.,0.9814814814814815
840,Das sind Vögel.,Це птахи.,Das sind Vögel.,0.9814814814814815
841,Das Spiel fängt morgen Nachmittag um zwei an.,Гра розпочинається завтра вдень о другій годині.,Das Spiel fängt morgen Nachmittag um zwei an.,0.9990234375
842,Das stimmt nicht.,Це невірно.,Das stimmt nicht.,0.9814814814814815
843,Das stimmt!,Правильно!,Das stimmt!,0.9375
844,Das stimmt.,Саме так.,Das stimmt.,0.9375
845,Das stimmt.,Так.,Das stimmt.,0.9375
846,Das Symbol ' &amp; ' steht für 'und'.,"Символ "" &amp; "" ставиться замість ""і"".",Das Symbol'&amp;'steht für 'und'.,0.7894438781288935
847,Das Symbol '&' steht für 'und'.,"Символ ""&"" означає ""і"".",Das Symbol '&' steht für 'und'.,0.9993141289437586
848,Das Symbol '&' steht für 'und'.,"Символ ""&"" ставиться замість ""і"".",Das Symbol '&' steht für 'und'.,0.9993141289437586
849,Das Taxi holte zwei Fahrgäste ab.,Таксі підібрало двох пасажирів.,Das Taxi holte zwei Fahrgäste ab.,0.9976851851851852
850,Da steht eine Blume auf dem Tisch.,На столі квітка.,Da steht eine Blume auf dem Tisch.,0.9985422740524781
851,Das Telefon funktioniert im Moment nicht.,Наразі телефон не працює.,Das Telefon funktioniert im Moment nicht.,0.9976851851851852
852,Das Telefon funktioniert nicht.,Телефон не працює.,Das Telefon funktioniert nicht.,0.9921875
853,Das Telefon ist außer Betrieb.,Телефон не працює.,Das Telefon ist außer Betrieb.,0.996
854,Das Telefon ist rot.,Телефон червоний.,Das Telefon ist rot.,0.9921875
855,Das Treffen fand hier statt.,Зустріч була тут.,Das Treffen fand hier statt.,0.996
856,Das Treffen fand hier statt.,Зустріч відбувалася тут.,Das Treffen fand hier statt.,0.996
857,Das Treffen ist in zehn Tagen.,Зустріч буде за десять днів.,Das Treffen ist in zehn Tagen.,0.9976851851851852
858,Das tut mir wirklich leid!,Мені дійсно шкода!,Das tut mir wirklich leid!,0.996
859,Das Undenkbare ist passiert.,Трапилося щось неймовірне.,Das Undenkbare ist passiert.,0.9921875
860,Das Undenkbare ist passiert.,Трапилося щось немислиме.,Das Undenkbare ist passiert.,0.9921875
861,Das Universum ist grenzenlos.,Всесвіт безмежний.,Das Universum ist grenzenlos.,0.9921875
862,Das Universum ist unendlich.,Всесвіт безмежний.,Das Universum ist unendlich.,0.9921875
863,Das Unternehmen war von Anfang an ein Reinfall.,Цей проект з самого початку був помилкою.,Das Unternehmen war von Anfang an ein Reinfall.,0.9990234375
864,Das Video ist langweilig.,Це відео нудне.,Das Video ist langweilig.,0.9921875
865,Das war deine Entscheidung.,Це був твій вибір.,Das war deine Entscheidung.,0.9921875
866,Das wäre ein Fehler.,Це було б помилкою.,Das wäre ein Fehler.,0.9921875
867,Das war ein böser Hase.,Це був злий заєць.,Das war ein böser Hase.,0.996
868,Das war eine bescheuerte Idee.,Це була ідіотьска ідея.,Das war eine bescheuerte Idee.,0.996
869,Das war eine kluge Entscheidung.,Це було мудре рішення.,Das war eine kluge Entscheidung.,0.996
870,Das war eine Lüge.,Це була брехня.,Das war eine Lüge.,0.9921875
871,Das war ein Fehler.,Це була помилка.,Das war ein Fehler.,0.9921875
872,"Das wäre zu cool, wenn ich zehn Sprachen sprechen könnte!","Було б так круто, якби я розмовляв десятьма мовами!","Das wäre zu cool, wenn ich zehn Sprachen sprechen könnte!",0.9995
873,Das war genug.,Цього було достатньо.,Das war genug.,0.9814814814814815
874,Das war gut geschrieben.,Це було добре написано.,Das war gut geschrieben.,0.9921875
875,Das war immer so.,Так було завжди.,Das war immer so.,0.9921875
876,Das war immer so.,Так завжди було.,Das war immer so.,0.9921875
877,Das war kein Fehler.,Це не було помилкою.,Das war kein Fehler.,0.9921875
878,Das war nicht meine Idee.,Це була не моя ідея.,Das war nicht meine Idee.,0.996
879,Das war sicher nicht mit Absicht.,"Я впевнена, що це було ненавмисно.",Das war sicher nicht mit Absicht.,0.9976851851851852
880,Das war sicher nicht mit Absicht.,"Я певен, що це було ненавмисно.",Das war sicher nicht mit Absicht.,0.9976851851851852
881,Das war unser Geheimnis.,Це був наш секрет.,Das war unser Geheimnis.,0.9921875
882,Das war unvermeidlich.,Це було неминуче.,Das war unvermeidlich.,0.9814814814814815
883,Das Wasser im Brunnen war eisig.,Вода в криниці була крижана.,Das Wasser im Brunnen war eisig.,0.9976851851851852
884,Das Wasser im Brunnen war eiskalt.,Вода в криниці була крижана.,Das Wasser im Brunnen war eiskalt.,0.9976851851851852
885,Das Wasser ist gut.,Вода добра.,Das Wasser ist gut.,0.9921875
886,Das Wasser ist herrlich!,Вода чудова!,Das Wasser ist herrlich!,0.9921875
887,Das Wasser ist nicht kalt.,Вода не холодна.,Das Wasser ist nicht kalt.,0.996
888,Das Wasser ist nicht trinkbar.,Ця вода непридатна для пиття.,Das Wasser ist nicht trinkbar.,0.996
889,Das Wasser ist sauber.,Вода чиста.,Das Wasser ist sauber.,0.9921875
890,Das Wasser ist warm.,Вода тепла.,Das Wasser ist warm.,0.9921875
891,Das Wasser schmeckt gut.,Вода добре смакує.,Das Wasser schmeckt gut.,0.9921875
892,Das Wasser war blau.,Вода була блакитна.,Das Wasser war blau.,0.9921875
893,Das weiß ich bereits.,Я вже це знаю.,Das weiß ich bereits.,0.9921875
894,Das weiß ich nicht.,Я цього не знаю.,Das weiß ich nicht.,0.9921875
895,Das weiß ich schon.,Я вже знаю.,Das weiß ich schon.,0.9921875
896,Das weiß ich schon.,Я вже це знаю.,Das weiß ich schon.,0.9921875
897,Das weißt du doch.,Ти вже це знаєш.,Das weißt du doch.,0.9921875
898,Das weißt du ja.,Ти вже це знаєш.,Das weißt du ja.,0.9921875
899,Das Wetter ist heute wunderbar.,Погода сьогодні чудова.,Das Wetter ist heute wunderbar.,0.996
900,Das Wetter war windstill.,Погода була безвітряна.,Das Wetter war windstill.,0.9921875
901,Das wird dreißig Euro kosten.,Це коштуватиме 30 євро.,Das wird dreißig Euro kosten.,0.996
902,Das wird einfach.,Це буде легко.,Das wird einfach.,0.9814814814814815
903,Das wird komisch sein.,Це буде весело.,Das wird komisch sein.,0.9921875
904,Das wird leicht sein.,Це буде легко.,Das wird leicht sein.,0.9921875
905,Das wird lustig sein.,Це буде весело.,Das wird lustig sein.,0.9921875
906,Das wird mein letzter Satz in Englisch sein.,Це буде моє останнє речення англійською.,Das wird mein letzter Satz in Englisch sein.,0.9990234375
907,Das wird nicht allzu schwierig sein.,Це буде не так вже й складно.,Das wird nicht allzu schwierig sein.,0.9976851851851852
908,Das wird nicht funktionieren.,Це не спрацює.,Das wird nicht funktionieren.,0.9921875
909,Das wird nicht klappen.,Це не спрацює.,Das wird nicht klappen.,0.9921875
910,Das wird nicht noch einmal passieren.,Цього більше не трапиться.,Das wird nicht einmal passieren.,0.8203389830508474
911,Das wird nicht passieren.,Це не станеться.,Das wird nicht passieren.,0.9921875
912,Das wird sich ereignen.,Це трапиться.,Das wird sich ereignen.,0.9921875
913,Das wird Tom nicht gefallen.,Тому це не сподобається.,Das wird Tom nicht gefallen.,0.996
914,Das wisst ihr doch.,Ви вже це знаєте.,Das wisst ihr doch.,0.9921875
915,Das wisst ihr ja.,Ви вже це знаєте.,Das wisst ihr ja.,0.9921875
916,Das wollte ich nicht.,Я не хотів цього.,Das wollte ich nicht.,0.9921875
917,Das Wörterbuch enthält ungefähr eine halbe Million Wörter.,У цьому словнику приблизно півмільйона слів.,Das Wörterbuch enthält ungefähr eine halbe Million Wörter.,0.9990234375
918,Das Wörterbuch hier gehört mir.,Цей словник мій.,Das Wörterbuch hier gehört mir.,0.996
919,Das Wort wird nicht mehr benutzt.,Це слово більше не використовується.,Das Wort wird nicht mehr benutzt.,0.9976851851851852
920,Das wusste ich nicht.,Я цього не знала.,Das wusste ich nicht.,0.9921875
921,Das Zimmer hat zwei Fenster.,Ця кімната має два вікна.,Das Zimmer hat zwei Fenster.,0.996
922,Das Zimmer ist leer.,Кімната пуста.,Das Zimmer ist leer.,0.9921875
923,Das Zimmer war abgeschlossen.,Кімната була замкнена.,Das Zimmer war abgeschlossen.,0.9921875
924,Das Zimmer wird morgen angestrichen.,Кімнату завтра пофарбують.,Das Zimmer wird morgen angestrichen.,0.996
925,Das Zusehen schmerzte.,На це було боляче дивитися.,Das Zusehen schmerzte.,0.9814814814814815
926,Das zweite Semester hat geendet.,Закінчився другий семестр.,Das zweite Semester hat geendet.,0.996
927,David ist zu Hause.,Давид вдома.,David ist zu Hause.,0.9921875
928,Davon könnt ihr nur träumen.,Вам про це тільки мріяти.,Davon könnt ihr nur träumen.,0.996
929,Da war niemand im Garten.,У саду нікого не було.,Da war niemand im Garten.,0.996
930,Dazu bin ich zu alt.,Я для цього занадто стара.,Dazu bin ich zu alt.,0.996
931,"Dein Bruder hat geheiratet, oder?","Твій брат одружився, чи не так?","Dein Bruder hat geheiratet, oder?",0.9976851851851852
932,Deine Antwort ist falsch.,Твоя відповідь невірна.,Deine Antwort ist falsch.,0.9921875
933,Deine Frisur gefällt mir nicht.,Мені не подобається твоя зачіска.,Deine Frisur gefällt mir nicht.,0.996
934,Deine Haare sind nicht einmal nass.,Твоє волосся навіть не мокре.,Deine Haare sind nicht einmal nass.,0.9976851851851852
935,Deine Haare sind zu lang.,Твоє волосся задовге.,Deine Haare sind zu lang.,0.996
936,Deine Ideen sind ziemlich altmodisch.,Твої ідеї досить старомодні.,Deine Ideen sind ziemlich altmodisch.,0.996
937,Deine Krawatte sitzt schief.,У тебе перекосилася краватка.,Деine Krawatte sitzt schief.,0.7361111111111112
938,Deine Mannschaft ist stärker als unsere.,Твоя команда сильніша від нашої.,Deine Mannschaft ist stärker als unsere.,0.9976851851851852
939,Deine Mannschaft ist stärker als unsere.,"Твоя команда сильніша, ніж наша.",Deine Mannschaft ist stärker als unsere.,0.9976851851851852
940,Deine Meinung interessiert mich nicht.,Мене не цікавить ваша думка.,Deine Meinung interessiert mich nicht.,0.996
941,Deine Meinung ist sehr konstruktiv.,Твоя думка дуже конструктивна.,Deine Meinung ist sehr konstruktiv.,0.996
942,Deine Mutter ist ein Computer.,Твоя мати - комп'ютер.,Deine Mutter ist ein Computer.,0.996
943,Deine Mutter wird mich umbringen.,Твоя мама мене вб'є.,Deine Mutter wird mich umbringen.,0.996
944,Dein Englisch ist perfekt.,У тебе досконала англійська.,Dein Englisch ist perfekt.,0.9921875
945,Dein Erfolg ist das Ergebnis deiner harten Arbeit.,Твій успіх - результат твоєї важкої праці.,Dein Erfolg ist das Ergebnis deiner harten Arbeit.,0.9990234375
946,Dein Französisch ist perfekt.,У тебе досконала французька.,Dein Französisch ist perfekt.,0.9921875
947,Dein Französisch ist schon viel besser geworden.,Твоя французька стала набагато краща.,Dein Französisch ist schon viel besser geworden.,0.9985422740524781
948,Dein Freund ist hier.,Твій друг тут.,Dein Freund ist hier.,0.9921875
949,Dein Führerschein ist abgelaufen.,Твої водійські права прострочені.,Dein Führerschein ist abgelaufen.,0.9921875
950,Dein Geld brauch ich nicht. Ich brauche deine Zeit.,Мені не потрібні твої гроші. Мені потрібен твій час.,Dein Geld brauch ich nicht. Ich brauche deine Zeit.,0.9993141289437586
951,Dein Haus ist fantastisch.,Твій будинок просто фантастичний.,Dein Haus ist fantastisch.,0.9921875
952,Dein Haus muss repariert werden.,Твій будинок потребує ремонту.,Dein Haus muss repariert werden.,0.996
953,Dein Hund biss mich in die Hand.,Твій собака вкусив мене за руку.,Dein Hund biss mich in die Hand.,0.9985422740524781
954,Dein Hund hat mich in die Hand gebissen.,Твій собака вкусив мене за руку.,Dein Hund hat mich in die Hand gebissen.,0.9990234375
955,Dein Kleid gefällt mir.,Мені подобається твоя сукня.,Dein Kleid gefällt mir.,0.9921875
956,Dein Kleid ist schon nicht mehr in Mode.,Твоє плаття вже вийшло з моди.,Dein Kleid ist schon nicht mehr in Mode.,0.9990234375
957,Dein Reißverschluss ist offen.,У тебе розстебнута ширінька!,Dein Reißverschluss ist offen.,0.9921875
958,Dein Vorschlag gefällt mir.,Мені подобається твоя пропозиція.,Dein Vorschlag gefällt mir.,0.9921875
959,Dein Wort in Gottes Ohr!,Твої б слова та богу в вуха!,Dein Wort in Gottes Ohr!,0.996
960,Delfine und Wale sind keine Fische.,Детьфіни та кити не риби.,Delfine und Wale sind keine Fische.,0.9976851851851852
961,"Dem nach zu urteilen, was sie sagt, ist er schuldig.","Судячи з того, що вона каже, він винний.","Dem nach zu urteilen, was sie sagt, ist er schuldig.",0.9995
962,Den Apfel habe ich gegessen.,Я з'їв яблуко.,Den Apfel habe ich gegessen.,0.996
963,Den Film will ich noch einmal sehen.,Я хочу подивитися цей фільм ще раз.,Den Film will ich noch einmal sehen.,0.9985422740524781
964,Denke an deine Zukunft!,Подумай про своє майбутнє.,Denke an deine Zukunft!,0.9921875
965,"Denke daran, dass du Staub bist.","Пам’ятай, що ти порох.","Denke daran, dass du Staub bist.",0.9976851851851852
966,Denke darüber nach.,Поміркуй над цим.,Denke darüber nach.,0.9814814814814815
967,"Denken Sie, Tom ist betrunken?","Гадаєте, Том п'яний?","Denken Sie, Tom ist betrunken?",0.9976851851851852
968,Denke über deine Zukunft nach!,Подумай про своє майбутнє.,Denke über deine Zukunft nach!,0.996
969,Denk mal drüber nach.,"Подумай про це, будь ласка.",Denk mal drüber nach.,0.9921875
970,Denkst du auf Französisch?,Ти думаєш французькою?,Denkst du auf Französisch?,0.996
971,"Denkst du, dass ich meine Zeit vertue?","Гадаєш, я марную свій час?","Denkst du, dass ich meine Zeit vertue?",0.9990234375
972,"Denkst du, Tom ist betrunken?","Гадаєш, Том п'яний?","Denkst ду, Tom ist betrunken?",0.8066666666666668
973,"Denkt ihr, Tom ist betrunken?","Гадаєте, Том п'яний?","Denkt ihr, Tom ist betrunken?",0.9976851851851852
974,Den Studenten gefällt es.,Студентам він подобається.,Den Studenten gefällt es.,0.9921875
975,Den Tapferen hilft das Glück.,Доля посміхається сміливим.,Den Tapferen hilft das Glück.,0.996
976,Der Affe fiel vom Baum.,Мавпа упала з дерева.,Der Affe fiel vom Baum.,0.996
977,Der alte Hund bellte.,Старий пес загавкав.,Der alte Hund bellte.,0.9921875
978,Der alte Mann gab ihr eine kleine Puppe.,Цей дідусь подарував їй маленьку ляльку.,Der alte Mann gab ihr eine kleine Puppe.,0.9990234375
979,Der Alte schenkte ihr eine kleine Puppe.,Цей дідусь подарував їй маленьку ляльку.,Der Alte schenkte ihr eine kleine Puppe.,0.9985422740524781
980,Der Anfang der Geschichte ist interessant.,Початок розповіді цікавий.,Der Anfang der Geschichte ist цікавий.,0.8300000000000002
981,Der Antisemitismus ist der Sozialismus der dummen Kerle.,Антисемитизм - це соціалізм для дурнів.,Der Antisemitismus ist der Sozialismus der dummen Kerle.,0.9990234375
982,Der Apfel fiel vom Baum.,Яблуко впало з дерева.,Der Apfel fiel vom Baum.,0.996
983,Der Apfel ist gelb.,Це яблуко жовте.,Der Apfel ist gelb.,0.9921875
984,Der Apfel ist gelb.,Яблуко жовте.,Der Apfel ist gelb.,0.9921875
985,Der Apfel ist noch nicht reif.,Яблуко ще не стигле.,Der Apfel ist noch nicht reif.,0.9976851851851852
986,Der Apfel ist vom Baum gefallen.,Яблуко впало з дерева.,Der Apfel ist vom Baum gefallen.,0.9976851851851852
987,Der Architekt adaptierte das Haus an die Bedürfnisse alter Menschen.,Архітектор пристосував будинок під потреби похилих людей.,Der Architekt adaptierte das Haus an die Bedürfnisse alter Menschen.,0.9995
988,"Der Arzt riet ihm ihm, mit dem Rauchen aufzuhören.",Лікар порадив йому кинути палити.,"Der Arzt riet ihm ihm, mit dem Rauchen aufzuhören.",0.9993141289437586
989,Der Aufzug funktioniert heute nicht.,Ліфт сьогодні не працює.,Der Aufzug funktioniert heute nicht.,0.996
990,Der Ausländer konnte überhaupt kein Japanisch.,Іноземець взагалі не знав японської.,Der Ausländer konnte überhaupt kein Japaneseisch.,0.8300000000000002
991,Der Autor hat einen schönen Stil.,У автора гарний стиль.,Der Autor hat einen schönen Stil.,0.9976851851851852
992,Der Bahnhof ist ganz in der Nähe des Hotels.,Станція знаходиться біля готелю.,Der Bahnhof ist ganz in der Nähe des Hotels.,0.9993141289437586
993,Der Bär frisst einen Apfel.,Ведмідь їсть яблуко.,Der Bär frisst einen Apfel.,0.996
994,Der Bär hat einen kurzen Schwanz.,У ведмедя короткий хвіст.,Der Bär hat einen kurzen Schwanz.,0.9976851851851852
995,Der Baum ist grün.,Дерево зелене.,Der Baum ist grün.,0.9921875
996,Der Beamer funktioniert nicht.,Проектор не працює.,Der Beamer funktioniert nicht.,0.9921875
997,Der Beamer geht nicht.,Проектор не працює.,Der Beamer geht nicht.,0.9921875
998,Der Berg ist mit Schnee bedeckt.,Гора вкрита снігом.,Der Berg ist mit Schnee bedeckt.,0.9976851851851852
999,Der Bleistift ist schwarz.,Олівець чорний.,Der Bleistift ist schwarz.,0.9921875
