Unnamed: 0,DE,EN,TRANSLATION,bertscore
689,angezeigte Produkte: 1 bis 45 (von 45 insgesamt) Seiten: 1,Displaying 1 to 30 (of 45 products) Result Pages: 12[Next>>],angezeigte Produkte: 1 bis 30 (von 45 insgesamt) Seiten: 12 nächste,0.9768229722976685
690,"Wie wir gehört haben, lehnen die Kollegen den Kommissionsvorschlag aus verschiedenen Gründen ab; über die Ablehnung sind wir uns jedoch einig.","Mrs Scheele has done a very good job and we have a united front in Parliament, which is very different from the debate the Commissioner witnessed on REACH yesterday, the outcome of which we will see tomorrow in the vote.","Frau Scheele hat sehr gute Arbeit geleistet, und wir haben eine geschlossene Front im Parlament, was sich stark von der Debatte unterscheidet, die der Kommissar gestern über REACH miterlebt hat und deren Ergebnis wir morgen bei der Abstimmung sehen werden.",0.8225557208061218
691,Ein heranwachsender...,"You know, adolescent.","Weißt du, Teenager.",0.7737656831741333
692,"(13. September 2014, 02:41)","(Sep 13th 2014, 2:41am)","(13. September 2014, 02: 41)",1.0
693,"Preis pro Tag für 4 Personen in Mobilheim: € 109,00 statt € 142,00!","Daily price for 4 people in Mobile Home Luna, beach included: € 109,00 instead of € 142,00!","Tagespreis für 4 Personen im Mobilheim Luna, Strand inklusive: 109,00 statt 142,00!",0.8915958404541016
694,"Start > Masterprogramm Arts & Sciences: Staatswissenschaften - Public Economics, Law and Politics (M.A.) -> Komplementärstudium -> Fachübergreifende Methoden","Start > Master of Arts & Sciences: Public Economics, Law and Politics (M.A.)","Startseite Master of Arts & Sciences: Public Economics, Law and Politics (M.A.)",0.7996363043785095
695,Zuletzt geändert am: 16. Januar 2002,Last modified to: 16. January 2002,Letzte nderung: 16. Januar 2002,0.8985863924026489
696,"— für Israel 160 Mio. ECU in Form eines auf dem Markt zu finanzierenden Darlehens in Verbindung mit Zinszuschüssen in Höhe von 27,5 Mio. ECU zu Lasten des Haushaltsplans 1991, die insbesondere zur Deckung von Einfuhrausgaben bestimmt waren;","On 4 March the Council (General Affairs) agreed on financial assistance to Israel and the Palestinians in the Occupied Territories, as follows: for Israel, ECU 160 million in loans raised on the market, linked to interest subsidies for which ECU 27.5 million would be included in the 1991 budget, to cover import costs in particular; for the Palestinians in the Occupied Territories, ECU 60 million in the form of grants, to be included in the 1991 budget, for the financing of subsidized housing and hospitals.","Am 4. März hat sich der Rat (Allgemeine Angelegenheiten) auf eine Finanzhilfe für Israel und die Palästinenser in den besetzten Gebieten wie folgt geeinigt: für Israel 160 Millionen ECU an auf dem Markt aufgenommenen Darlehen, verbunden mit Zinszuschüssen, für die 27,5 Millionen ECU in den Haushaltsplan 1991 aufgenommen würden, um insbesondere die Importkosten zu decken; für die Palästinenser in den besetzten Gebieten 60 Millionen ECU in Form von Zuschüssen, die in den Haushaltsplan 1991 aufgenommen werden sollten, zur Finanzierung von subventionierten Wohnungen und Krankenhäusern.",0.8240319490432739
697,Das gehört zu allen Rückblenden:,I'd rather tell you a different story.,Ich erzähle dir lieber eine andere Geschichte.,0.8136982321739197
698,"- Ich dachte, Bertie würde sein Gebiss verlieren.",- I thought Bertie would drop his teeth.,"- Ich dachte, Bertie würde die Zähne fallen lassen.",0.9332557320594788
699,"Es tut mir auch leid, Frau Piantoni.","And I'm sorry, too, Mrs. Piantoni.","Es tut mir auch leid, Frau Piantoni.",1.0000001192092896
700,"Doch es sieht nicht so aus, als würden sie so schnell ein Liebespaar werden.","Doch es sieht nicht so aus, als würden sie so schnell ein Liebespaar werden.","Doch es sieht nicht so aus, als würden sie so schnell ein Liebespaar werden.",1.0
701,Bei den meisten Prüfungen auf chronische Toxizität werden Nagetierarten verwendet; diese Prüfmethode gilt daher hauptsächlich für Prüfungen an diesen Arten.,"The majority of chronic toxicity studies are carried out in rodent species, and this Test Method is intended therefore to apply primarily to studies carried out in these species.","Die meisten Studien zur chronischen Toxizität werden an Nagetieren durchgeführt, weshalb diese Testmethode in erster Linie für Studien an diesen Arten gelten soll.",0.8836961388587952
702,"Dr. Wolfgang Sachs, geboren 1946 in München. Studium der Theologie und Soziologie in München, Tübingen und Berkeley, USA. 1980-1984 Mitarbeiter der Forschungsgruppe ""Energie und Gesellschaft"" an der Technischen Universität Berlin. 1984-87 Schriftleiter der Zeitschrift ""Development"" bei der Society for International Development, Rom. 1987-90 Visiting Professor an der Pennsylvania State University. 1990-93 Kollegiat am Kulturwissenschaftlichen Institut in Essen. Seit Mai 1993 am Wuppertal Institut für Klima, Umwelt und Energie. Seit 1993 jedes Jahr scholar-in-residence am Schumacher College, England. 1997 Lehrtätigkeit an der University of California, Berkeley, und Università La Sapienza, Rom. Mitglied im Fachbeirat Süd der Heinrich-Böll-Stiftung.","Dr. Wolfgang Sachs was born in 1946 in Munich, Germany. He studied theology and social sciences in Munich, Tübingen and Berkeley. From 1980-1984 he was member of the research group ""Energy and Society"" at the Berlin Technical University. From 1984 until 1987 he worked as the editor of the magazine ""Development"" in Rome. During 1987-1990 Wolfgang Sachs served as a professor at Pennsylvania State University, USA. From 1990-1993 he was a research fellow at the Institute for Cultural Sciences at Essen University. Since May 1993 he works for the Wuppertal Institute. He lectures widely nationally and internationally and is a regular scholar-in-residence at Schumacher College, England. His publications on development, environment, and globalisation have appeared in many languages.","Dr. Wolfgang Sachs wurde 1946 in München geboren. Er studierte Theologie und Sozialwissenschaften in München, Tübingen und Berkeley. Von 1980-1984 war er Mitglied der Forschungsgruppe ""Energie und Gesellschaft"" an der Technischen Universität Berlin. Von 1984 bis 1987 arbeitete er als Redakteur der Zeitschrift ""Development"" in Rom. Von 1987-1990 war Wolfgang Sachs Professor an der Pennsylvania State University, USA. Von 1990-1993 war er wissenschaftlicher Mitarbeiter am Institut für Kulturwissenschaften der Universität Essen. Seit Mai 1993 arbeitet er für das Wuppertal Institut. Er hält zahlreiche nationale und internationale Vorträge und ist regelmäßiger Stipendiat am Schumacher College, England. Seine Publikationen zu Entwicklung, Umwelt und Globalisierung sind in vielen Sprachen erschienen.",0.8742688298225403
703,Die Regierung ist an der sache dran.,The Feds are on to the whole thing.,Die Feds sind auf die ganze Sache.,0.8520945310592651
704,Da müssen wir hin.,We should go there.,Wir sollten dorthin gehen.,0.8572906255722046
705,Ist sie ins Krankenhaus gezogen?,She's living at the hospital?,Sie lebt im Krankenhaus?,0.9361113905906677
706,"Richard Ellison ist kein Name, den ich noch einmal zu hören erwartet habe.",Richard Ellison is not a name I was expecting to hear again.,"Richard Ellison ist kein Name, den ich wieder hören wollte.",0.926797091960907
707,"Nun, die Gerüchte stimmen, und... ich darf Sie bekanntmachen... mit den beiden neuen Eigentümern der Opéra Populaire. Monsieur Richard Firmin und Monsieur Gilles André.","I can now tell you that these were all true, and it is my pleasure to introduce you to the two gentlemen who now own the Opera Populaire Monsieur Richard Firmin and Monsieur Gilles Andre.","Ich kann Ihnen jetzt sagen, daß dies alles wahr war, und es ist mir eine Freude, Ihnen die beiden Herren vorzustellen, denen jetzt die Opera Populaire Monsieur Richard Firmin und Monsieur Gilles Andre gehören.",0.8738650679588318
708,"Nach deiner Theorie brauchte ein aztekischer Priester fünf Jahre, um von Mittelamerika hierher zu kommen.","According to your theory, it took Aztec priests five years to get here from somewhere in Central America.","Nach Ihrer Theorie brauchten aztekische Priester fünf Jahre, um von irgendwo in Mittelamerika hierher zu kommen.",0.9649897217750549
709,"Auf Wunsch kann Sue Booth-Forbes für interessante Programme mit irischen Musikanten, Geschichtenerzählern oder für Lesungen von Fotografen und bildenden Künstlern sorgen.","On request, Sue Booth-Forbes can arrange interesting programs with Irish musicians and storytellers or lectures by fotographers and visual artists.",Auf Wunsch arrangiert Sue Booth-Forbes interessante Programme mit irischen Musikern und Geschichtenerzählern oder Vorträge von Fotografen und bildenden Künstlern.,0.9517970085144043
710,"Der Austausch ermöglicht femer den angestammten Anbietern und Händlern mit erheblichen Marktanteilen, d. h. den vier größten Unter nehmen mit Anteilen von etwa 80 % am britischen Markt, ihre Marktstellung wirksamer zu verteidigen, als dies ohne die eingehenden Angaben über die Absatzzahlen ihrer Konkurrenten und Änderungen in deren Marktstellung möglich wäre.",The Exchange further helps the established firms and dealers with considerable market shares (i.e. the four biggest firms holding approximately 80 % of the United Kingdom market) to defend their market positions more efficiently than they could do without the detailed information on retail sales of their rivals and any changes thereof.,"Darüber hinaus hilft die Börse etablierten Unternehmen und Händlern mit beträchtlichen Marktanteilen (d. h. den vier größten Unternehmen, die etwa 80% des britischen Marktes halten), ihre Marktpositionen effizienter zu verteidigen, als sie es ohne die detaillierten Informationen über die Einzelhandelsumsätze ihrer Konkurrenten und deren Veränderungen tun könnten",0.8721631765365601
711,Auf dem Pass (2Std23Min) (1750 m) stossen Sie auf einen Wanderweg. Biegen Sie nach rechts ab. Voraus erblicken Sie das Westmassiv von Picos De Europa. Im Westen erstreckt sich die Kantabrische Kordiliere.,"Once you have reached the pass (2h23min) (1750 m), you follow a track to the right.","Wenn Sie den Pass erreicht haben (2Std23Min) (1750 m), folgen Sie einem Weg nach rechts.",0.8716908693313599
712,"Ich nehme an, er will damit zum Ausdruck bringen, dass er irgendwann einmal Geschichtsunterricht hatte.",I assume his purpose is to demonstrate that at one time or another he was subjected to a grammar-school course in history.,"Ich nehme an, sein Zweck ist es zu demonstrieren, dass er irgendwann einmal einem Gymnasialkurs in Geschichte unterzogen wurde.",0.895586371421814
713,"Schickt das Jugendamt jemanden her, um ihn mitzunehmen?",Juvenile services is sending someone to take him in?,"Der Jugenddienst schickt jemanden, der ihn aufnimmt?",0.9205231666564941
714,Die Gruppe könnte die Zusammenarbeit dann auf drei weitere politische Bereiche ausdehnen:,The group could then extend cooperation to three other policy areas:,Die Gruppe könnte dann die Zusammenarbeit auf drei weitere Politikbereiche ausweiten:,0.9586681127548218
715,Was ist mit diesem? Das ist gut.,This is a good one.,Das ist eine gute Sache.,0.8519836664199829
716,"Ich kenne da ein paar Herren, die hervorragend geeignet wären, auf eine etwas australische Weise. Würde das helfen?",I know a couple of gentlemen who might fit the bill in an antipodean kind of way.,"Ich kenne ein paar Herren, die die Rechnung in einer antipodischen Art und Weise passen könnte.",0.8843494653701782
717,Das hat sie doch schon früher gewusst. - Ja.,-She must have known that earlier?,Muss sie das vorher gewusst haben?,0.8987523317337036
718,Zusammen mit Polar Music und Union Songs werden die ABBA-Mitglieder den Bau eines Hauses für zehn Waisenkinder in der Stadt Bossangoa sponsern.,"Along with Polar Music and Union Songs, the ABBA members will sponsor the construction of a home for ten orphans in the town of Bossangoa.",Zusammen mit Polar Music und Union Songs werden die ABBA-Mitglieder den Bau eines Heims für zehn Waisenkinder in der Stadt Bossangoa unterstützen.,0.9713450074195862
719,dem Bausektor führen die Finanzrestriktionen zu einer er-,"In the construction sector especially, the financial con-",Vor allem im Baugewerbe sind die finanziellen,0.8488858938217163
720,Kein Mensch.,"He""s not a person.",Er ist keine Person.,0.8225727677345276
721,"Jungs könnt das sicher hinbekommen, oder?","Guys should be able to work that out, right?","Jungs sollten in der Lage sein, das auszuarbeiten, oder?",0.8810583353042603
722,Als Teil dieser Partnerschaft hat Orlando die Möglichkeit Spieler von Benfica auszuleihen.,"As part of that partnership, Orlando City signed two players from the S.L.",Im Rahmen dieser Partnerschaft verpflichtete Orlando City zwei Spieler aus der S.L.,0.8646350502967834
723,Nach einer Zählung aus dem Jahr 2000 hat die Stadt 20.339 Einwohner.,"As of the 2010 census, the city had a total population of 21,387.",Bezüglich der 2010 Volkszählung hatte die Stadt eine Gesamtbevölkerung 21.387.,0.8617506623268127
724,lesen Sie hier den Tourbericht,lesen Sie hier den Tourbericht,Lesen Sie hier den Tourbericht,1.0
725,Er meidet alle.,He shuns everybody.,Er schimpft alle.,0.9162464737892151
726,"Er tut sein möglichstes, um -- ohne sich allzu sehr zu kompromittieren -- der Idee Nahrung zu verschaffen, Faurisson wäre ein altbekannter Antisemit; und erzählt die Geschichte klein-klein, auf diese Weise den Eindruck zu erwecken, sie, als Verantwortliche der Universität, hätten gar nicht anders handeln können, was, grosso modo, wohl bedeutet, sie hätten den Störenfried in die Falle laufen lassen, um sich nicht der Kritik der Gegner Faurissons auszusetzen.","He tries, without compromising himself, to give credit to the idea that Faurisson was a long-time antisemite.","Er versucht, ohne sich selbst zu kompromittieren, der Idee Glauben zu schenken, dass Faurisson ein langjähriger Antisemit war.",0.8239303231239319
727,einen qualitativ immer hochwertigeren Wein herzustellen.,produce wines with increasing high quality organoleptic properties.,produzieren Weine mit steigender Qualität organoleptischen Eigenschaften.,0.8277077078819275
728,"Danke. Wie spät ist es, Hank?","What time is it, Hank?","Wie viel Uhr ist es, Hank?",0.9387704730033875
729,Die Sortierfolge kann in einem Menü im Fuß des Fensters gewählt werden. Im Browser-Fenster können die Dateien in eine Dropliste im unteren Bereich des Fensters gezogen werden und dort durch Ziehen sortiert werden.,"The sorting order can be set in a menu at the bottom of the window. In the browser window files can be dragged to a drop area at the bottom of that window, in that drop list the files can be ordered by dragging.","Die Sortierreihenfolge kann in einem Menü am unteren Rand des Fensters eingestellt werden. Im Browserfenster können Dateien in einen Drop-Bereich am unteren Rand dieses Fensters gezogen werden, in dieser Drop-Liste können die Dateien durch Ziehen geordnet werden.",0.9274274110794067
730,"""Danebenschossen""","""By the Sea""","""Durch das Meer""",0.8165088891983032
731,Im Frühling 1905 begann Sabina Spielrein ein Medizinstudium an der Universität Zürich.,"Spielrein was able to begin her medical studies in 1905, graduating as a doctor in 1911.","Spielrein konnte 1905 mit dem Medizinstudium beginnen, das sie 1911 zum Arzt abschloss.",0.8623114824295044
732,Ich hatte letzte Nacht einen Drink auf Irland mit ein paar Freunden von beiden Richtungen.,I had a drink for Ireland last night with some friends of both persuasions.,Ich hatte einen Drink für Irland letzte Nacht mit einigen Freunden beider Überzeugungen.,0.9426715970039368
733,Gepäckbeförderung von Tür zu Tür,Door to door luggage carriage,Tür zu Tür Gepäckwagen,0.8854095935821533
734,"Ich habe kein Vertrauen Zeitung Linien, sie sind annähernd und oft unzuverlässig.","I don’t trust newspaper lines, they are approximate and quite often unreliable.","Ich traue Zeitungszeilen nicht, sie sind annähernd und oft unzuverlässig.",0.9401914477348328
735,"Er leitete das International Institute for Strategic Studies (IISS) in London und später die deutsche Stiftung Wissenschaft und Politik, ein Think Tank, der die Bundesregierung und den Bundestag in außenpolitischen Fragen federführend berät. Deutschland müsse, so Bertram, “die immensen Vorteile eines engen und gemeinschaftlichen Verhältnisses mit Iran” erkennen.","He used to head the International Institute for Strategic Studies in London and later the German Foundation for Science and Politics, a think tank that advises the government and parliament on foreign policy.","Früher leitete er das International Institute for Strategic Studies in London und später die Deutsche Stiftung für Wissenschaft und Politik, eine Denkfabrik, die Regierung und Parlament in außenpolitischen Fragen berät.",0.8700204491615295
736,"Weshalb macht er sich so unverschämt vor unseren Augen breit? Weshalb tut er, als ob er weiter nach Gründen suchen würde- wobei dieses Gründe sinnlos geworden sind, nur leere Worte, hohle Parolen, inkonsistente Logik?","Why is it deployed so shamelessly before our eyes? Why does they continue to pretend to find reasons when these reasons no longer have any meaning - they are just empty words, hollow slogans and inconsistent logic?","Warum wird es so schamlos vor unseren Augen eingesetzt? Warum geben sie weiterhin vor, Gründe zu finden, wenn diese Gründe keine Bedeutung mehr haben - es sind nur leere Worte, hohle Slogans und widersprüchliche Logik?",0.8993102312088013
737,"Jetzt kommt eine dicke, fette Nahaufnahme.","Now, here comes a big, fat close-up.","Jetzt kommt eine große, fette Nahaufnahme.",0.9685665369033813
738,"Freitag, 11. März 2016, 22:16 UTC+1","Mittwoch, 9. März 2016, 14:32 UTC+1","Mittwoch, 9. März 2016, 14: 32 UTC + 1",0.9211920499801636
739,GO!!! - Fahrzeuge,GO!!! - Fahrzeuge,Wir freuen uns!!!,0.7339209318161011
740,"Ich möchte das Haus und die Kommission darauf aufmerksam machen, dass 90% der jährlich etwa 5 000 Gesetze im Rahmen übertragener Befugnisse verabschiedet werden.",I would remind the House and the Commission that 90% of some 5 000 legislative acts adopted every year in the Union are under delegated powers.,"Ich möchte das Parlament und die Kommission daran erinnern, dass 90% der etwa 5 000 Gesetzgebungsakte, die jedes Jahr in der Union angenommen werden, delegierten Befugnissen unterliegen.",0.9005735516548157
741,Bezeichnenderweise sehen Regierung und »Experten« in Polen bis heute keinerlei Zusammenhang zwischen Finanzkrise und Autoproduktion. Dabei war die historisch einzigartige Ausweitung der weltweiten Autoproduktion von 58 auf 73 Millionen Stück zwischen 2002 und 2007 nur auf Kredit möglich.,"Typically, government and ""experts"" in Poland still refuse to see any links between fthe financial crises and the production of automobiles. But the historically unparalleled expansion of global car production from 58 to 73 million between 2002 and 2007 was only possible on credit.","In der Regel weigern sich Regierung und ""Experten"" in Polen immer noch, einen Zusammenhang zwischen der Finanzkrise und der Automobilproduktion zu sehen. Aber die historisch beispiellose Ausweitung der globalen Automobilproduktion von 58 auf 73 Millionen zwischen 2002 und 2007 war nur auf Kredit möglich.",0.9190570712089539
742,Ich werde mit George nachkommen.,"I´ll, uh, follow along with George.","Ich werde, äh, George folgen.",0.8796930909156799
743,"Gewinnen ist klasse, aber wenn ich mein Bestes gegeben habe, bin ich meist zufrieden mit dem Ergebnis, egal wie es ist.","Winning's great, but if I've done my best, I usually feel good about the outcome, no matter what it is.","Gewinnen ist großartig, aber wenn ich mein Bestes gegeben habe, fühle ich mich normalerweise gut über das Ergebnis, egal was es ist.",0.9396142363548279
744,in dem Begleitbuch Juden in Buttenhausen,- in the book Jews in Buttenhausen (only in German),- im Buch Juden in Buttenhausen (nur auf Deutsch),0.8646624088287354
745,Sozialdemokraten beschäftigen sich mit der Stärkung der Rolle der Frau in der arabischen Welt,S&D Euro MPs address women's empowerment in the Arab World,Sozialdemokraten sprechen über die Stärkung der Rolle der Frau in der arabischen Welt,0.9593475461006165
746,Ich friere nicht.,"- I'm not cold, sir.","Mir ist nicht kalt, Sir.",0.8653090000152588
747,Einkommen aus unselbständiger Arbeit 2001,Compensation of employees 2001,Vergütung der Arbeitnehmer 2001,0.8418059349060059
748,- Sie widern mich an.,- You disgust me.,- Du verabscheust mich.,0.82935631275177
749,"1993 wechselte er wieder zu seinem Heimatverein Fredrikstad FK, wo er ein Jahr später seine aktive Karriere beendete.","He finished his career back in Fredrikstad, where he is now the assistant coach.","Er beendete seine Karriere zurück in Fredrikstad, wo er jetzt Assistenztrainer ist.",0.8757364749908447
750,"Die Person, die ein nicht im Katalog aufgeführtes Einzelfuttermittel zum ersten Mal auf den Markt bringt, meldet den in Artikel 26 Absatz 1 genannten Vertretern des europäischen Futtermittelsektors unverzüglich seine Verwendung.","The person who, for the first time, places on the market a feed material that is not listed in the Catalogue shall immediately notify its use to the representatives of the European feed business sectors referred to in Article 26(1).","(1) Die Person, die zum ersten Mal ein Einzelfuttermittel in Verkehr bringt, das nicht im Katalog aufgeführt ist, teilt seine Verwendung unverzüglich den Vertretern der in Artikel 26 Absatz 1 genannten europäischen Futtermittelunternehmen mit.",0.935461699962616
751,Im luxuriösen Le Chinois Restaurant & Bar genießen Sie moderne chinesische Küche und kreative Cocktails.,The sumptuous Le Chinois Restaurant & Bar serves a modern Chinese cuisine menu and creative cocktail list.,Das luxuriöse Le Chinois Restaurant & Bar serviert moderne chinesische Küche und eine kreative Cocktailkarte.,0.9349872469902039
752,So steigern Sie Ihr Wohlbefinden,That's the way to increase your wellbeing,So steigern Sie Ihr Wohlbefinden Mehr erfahren,0.9713562726974487
753,"Sag bloß nicht, du hast einen Blutschwur geleistet.",Don't tell me - you took a blood oath.,Sag mir nicht - du hast einen Blutschwur geleistet.,0.9707809090614319
754,Warum hast du es niemand gesagt?,Why didn't you tell anyone? It must've been hell keeping all that inside.,"Warum hast du es niemandem erzählt? Es muss die Hölle gewesen sein, all das drinnen zu behalten.",0.8919309377670288
755,- Eine Sternkarte.,- It's a star frame.,Es ist ein Star Frame.,0.7757661938667297
756,Werner Trobin trobin@kde.org.,Werner Trobin trobin@kde. org.,Werner Trobin trobin kde. org.,0.9539830088615417
757,"Was würden Sie tun, wenn Sie sichergehen wollten, dass die Streife den Bezirk im Auge behält?","What's up, Sergeant? How would you check the patrol was keeping an eye on things?","Was ist los, Sergeant? Wie würden Sie überprüfen, ob die Patrouille die Dinge im Auge behielt?",0.8873440027236938
758,"Paco zeigt mir den Spannungsregler, den Joe nachts gebracht hat.",Paco here was just about to show me the regulator that Joe brought in.,"Paco hier war gerade dabei, mir den Regulator zu zeigen, den Joe mitgebracht hatte.",0.8961282968521118
759,- Ich habe bestanden?,I passed?,Ich passierte?,0.8871021270751953
760,"Du hast zwei andere Gatten hier, mit denen du das machen kannst.",You got two other husbands here to do that with.,"Du hast zwei andere ehemänner hier, um das zu tun.",0.9333394169807434
761,"Wir sind allein in dem Glauben, dass sie eine schöne Frau ist.",We are alone in believing that she is a beautiful woman.,"Wir sind allein in dem glauben, dass sie eine schöne frau ist.",1.0000001192092896
762,"Es wurde vorgeschlagen, dass die Rollen nach Entfernen aus dem Trägermechanismus auf Paletten gesetzt und mit Gurten befestigt würden. Sobald 2 Rollen auf jeder Palette platziert wären, würden das Brutto- und Nettogewicht außen angegeben und die Rollen würden in einen Lagerbereich verbracht, wo diese dann von M&R Recycling abgeholt würden.","It was proposed that once the rolls had been lifted off the support mechanism, they would be placed on pallets and secured with strapping. Once 2 rolls were positioned on each pallet, the gross and net weight were written externally and they would be removed and placed into a storage area, awaiting collection by M&R Recycling.","Es wurde vorgeschlagen, dass die Rollen nach dem Abheben vom Stützmechanismus auf Paletten abgelegt und mit Umreifungsband gesichert werden. Sobald 2 Rollen auf jeder Palette positioniert waren, wurden das Brutto- und Nettogewicht extern geschrieben. Sie wurden entnommen und in einen Lagerbereich gebracht, der auf die Abholung durch M & R Recycling wartete.",0.9204556345939636
763,Ich brauche dich am Schalter.,We need you at the desk.,Wir brauchen Sie am Schreibtisch.,0.8750048279762268
764,"Tako, ich hoffe, dass wir Recht behalten.","Tako, I hope we're right.","Tako, ich hoffe wir haben recht.",0.9565467238426208
765,"Mache ich dir ein Versprechen, breche ich eines an mich selbst.","Make a promise to you, break another to myself.","Gib dir ein Versprechen, brich mir selbst ein anderes.",0.9174709320068359
766,Blinde Kuh.,Please! - Blindman's bluff.,Bitte! - Blindman 's Bluff.,0.7376751899719238
767,"Soweit es mich betrifft, ist dein Chemieunterricht beendet.","As far as I'm concerned, your chemistry education is over.","Soweit es mich betrifft, ist deine Chemieausbildung vorbei.",0.9419280290603638
768,"In zwei der zwölf schottischen Regionen ist der Schulbeirat im Ausschuß für die Einstellung von leitendem Lehrpersonal durch ein Mitglied vertreten (was vom zuständigen Minister empfohlen wird), während in Nordirland die Einstellung von Lehrpersonal eine der wichtigeren Aufgaben des Schulausschusses ist.","In two of the 12 regions of Scotland a school council member is represented on the selection panel for senior staff, a procedure which has been commended by the Minister, while in Northern Ireland staff appointments represent one of the more important functions of the school management committee.","In zwei der 12 Regionen Schottlands ist ein Mitglied des Schulrats im Auswahlgremium für leitende Angestellte vertreten, ein Verfahren, das vom Minister empfohlen wurde, während in Nordirland die Ernennung von Mitarbeitern eine der wichtigeren Funktionen des Schulleitungsausschusses darstellt.",0.8843046426773071
769,Mehr Info eng(4) ger(2),More info eng(4) ger(2),Mehr Info deutsch (4) deutsch (2),0.8950952887535095
770,"Nein, ihr werdet die Herrlichkeit Gottes sehen. Das ist der Höhepunkt dieses 11. Kapitels im Johannesevangelium mit Lazarus und seinen Schwestern in Bethanien.","That is the upshot of this eleventh chapter of John with Lazarus and his sisters at Bethany. Difficult as the way to it was for them, the last picture is of an emanation of the glory of God.","Das ist das Ergebnis dieses elften Kapitels von Johannes mit Lazarus und seinen Schwestern in Bethanien. So schwierig der Weg für sie auch war, das letzte Bild ist eine Ausstrahlung der Herrlichkeit Gottes.",0.8870176672935486
771,- Es wird mich umbringen.,It'll kill me.,Es tötet mich.,0.829409658908844
772,Sie hatten keine Abtreibung.,You did not have an abortion.,Sie hatten keine Abtreibung gehabt.,0.9741920828819275
773,Hier ist Kanon.,It's Kanon.,Es ist Kanon.,0.9098116755485535
774,"Wenn man genauer hinguckt, sieht man beispielsweise auch all das, was die Oberfläche ausmacht, also die Schönheit des Bildes, die Beiläufigkeit und Leichtigkeit, mit der Bergman alltägliche Begebenheiten eingefangen hat.","If you look closer, you see everything including the surface, the beauty of the image, the casualness and lightness with which Bergman captures daily occurrences.","Wenn man genauer hinschaut, sieht man alles, einschließlich der Oberfläche, der Schönheit des Bildes, der Lässigkeit und Leichtigkeit, mit der Bergman das tägliche Geschehen einfängt.",0.9112455248832703
775,Mein Merkzettel (34),My wish list (55),Meine Wunschliste (55),0.8768703937530518
776,Deine Ticks sind weg.,Your tics are gone.,Die Tics sind weg.,0.9000398516654968
777,"Vier Stunden, bis Lottie hier eintrifft.",Four hours 'til Lottie gets here.,Vier Stunden bis Lottie kommt.,0.9463071823120117
778,"Woher wussten Sie, wer da ist?",How'd you know who it is?,"Woher weißt du, wer es ist?",0.9540735483169556
779,Willkommen bei Vereinigte Füllkörper-Fabriken GmbH & Co. KG,"WELCOME to Vereinigte Füllkörper-Fabriken GmbH & Co. KG (VFF),","Willkommen bei Vereinigte Füllkörper-Fabriken GmbH & Co. KG (VFF),",0.963800311088562
780,Das Abkommen wird hier eine enge Kiste.,The treaty's gonna be a tough sell here.,Der Vertrag wird hier ein harter Verkauf sein.,0.8715556263923645
781,"Wenn wir es mit ihr aufnehmen wollen, dann werden wir Klaus brauchen.","We go up against her,","Wir treten gegen sie an,",0.860345184803009
782,Link: zur Homepage (Kursalon),Link: zur Homepage (Peterskirche),Link: zur Homepage (Peterskirche),0.8833622932434082
783,Ich habe versagt.,I failed.,Ich scheiterte.,0.8462966084480286
784,"Man munkelt, dass nur der Erbe von Salazar Slytherin - einer der vier Zauberer, die einst Hogwarts gründeten - Macht über das Wesen besitzt, das angeblich in der Kammer haust.","But what is the awful secret hidden in the Chamber and what has all that to do with Harry? Legend has it that only the heir of Salazar Slytherin – one of the wizards who founded Hogwarts – has power over the monster living in the Chamber. Everybody is afraid of black magic, Harry most of all doesn't want anything to do with it, but as usual is drawn into events he can do nothing about.","Aber was ist das schreckliche Geheimnis, das in der Kammer verborgen ist und was hat das alles mit Harry zu tun? Der Legende nach hat nur der Erbe von Salazar Slytherin - einer der Zauberer, die Hogwarts gegründet haben - Macht über das Monster, das in der Kammer lebt. Jeder hat Angst vor schwarzer Magie, Harry will vor allem nichts damit zu tun haben, wird aber wie immer in Ereignisse hineingezogen, gegen die er nichts tun kann.",0.8522714376449585
785,du hast nicht abgetrotzt,you will not have gone to war,ihr werdet nicht geschwallt haben,0.8842689394950867
786,Anzeige Nr.595965 an einen Freund senden,Send ad no.640795 to a friend,Anzeige Nr.640795 an einen Freund senden,0.9617618322372437
787,Beide Vorschläge sind von großer Brisanz und werden von der Arbeiterkammer mit großer Aufmerksamkeit verfolgt.,"Both proposals are a highly explosive subject, being followed closely by the Chamber of Labour.","Beide Vorschläge sind ein hochbrisantes Thema, das von der Arbeiterkammer aufmerksam verfolgt wird.",0.9032973051071167
788,"Ich wusste, Sie würden so denken.",I knew you'd think so.,"Ich wusste, dass du so denken würdest.",0.9338414669036865
789,"„Sendung“ eine Gesamtheit von Polyamid- oder Melamin-Kunststoffküchenartikeln, die von dem/denselben Dokument(en) begleitet und mit demselben Transportmittel befördert wird und aus demselben Drittland stammt; c) „zuständige Behörden“","‘consignment’ means a quantity of polyamide or melamine plastic kitchenware, covered by the same document(s), conveyed by the same means of transport and coming from the same third country;","""Sendung"" eine Menge von Küchengeräten aus Polyamid oder Melamin-Kunststoff, die von demselben Dokument / denselben Dokumenten erfasst, mit demselben Beförderungsmittel befördert und aus demselben Drittland stammen;",0.9064163565635681
790,"Nein, Jimmy.","No, Jimmy.","Nein, lieber Jimmy.",0.8737866282463074
